"","coords.x1","coords.x2","sp.ID","time","endTime","timeIndex","id","x","y","z","Year","Month","Day","DayYear","T.max","T.min","T.mean","Rainfall","cdd_st"
"15","93625.69","67967.2","1","2017-03-17","2017-03-18","17243","1","6.354936","49.54519","207","2017"," 3","17"," 76"," 12.900000","  2.2000000","  7.6000000","  0.40","122.2"
"16","93625.69","67967.2","1","2017-03-18","2017-03-19","17244","1","6.354936","49.54519","207","2017"," 3","18"," 77"," 12.000000","  6.0000000","  9.0000000","  2.80","131.2"
"17","93625.69","67967.2","1","2017-03-19","2017-03-20","17245","1","6.354936","49.54519","207","2017"," 3","19"," 78"," 13.000000","  9.9000000"," 11.5000000","  0.00","142.7"
"18","93625.69","67967.2","1","2017-03-20","2017-03-21","17246","1","6.354936","49.54519","207","2017"," 3","20"," 79"," 11.500000","  9.2000000"," 10.4000000","  0.00","153.1"
"19","93625.69","67967.2","1","2017-03-21","2017-03-22","17247","1","6.354936","49.54519","207","2017"," 3","21"," 80"," 11.000000","  4.3000000","  7.7000000","  3.10","160.8"
"20","93625.69","67967.2","1","2017-03-22","2017-03-23","17248","1","6.354936","49.54519","207","2017"," 3","22"," 81","  8.800000","  2.4000000","  5.6000000","  0.00","166.4"
"21","93625.69","67967.2","1","2017-03-23","2017-03-24","17249","1","6.354936","49.54519","207","2017"," 3","23"," 82"," 15.900000","  2.2000000","  9.1000000","  0.00","175.5"
"22","93625.69","67967.2","1","2017-03-24","2017-03-25","17250","1","6.354936","49.54519","207","2017"," 3","24"," 83"," 13.400000","  7.0000000"," 10.2000000","  0.00","185.7"
"23","93625.69","67967.2","1","2017-03-25","2017-03-26","17251","1","6.354936","49.54519","207","2017"," 3","25"," 84"," 17.700000","  4.1000000"," 10.9000000","  0.00","196.6"
"24","93625.69","67967.2","1","2017-03-26","2017-03-27","17252","1","6.354936","49.54519","207","2017"," 3","26"," 85"," 18.700000","  5.5000000"," 12.1000000","  0.00","208.7"
"25","93625.69","67967.2","1","2017-03-27","2017-03-28","17253","1","6.354936","49.54519","207","2017"," 3","27"," 86"," 18.600000","  4.1000000"," 11.4000000","  0.00","220.1"
"26","93625.69","67967.2","1","2017-03-28","2017-03-29","17254","1","6.354936","49.54519","207","2017"," 3","28"," 87"," 21.100000","  2.7000000"," 11.9000000","  0.00","232"
"27","93625.69","67967.2","1","2017-03-29","2017-03-30","17255","1","6.354936","49.54519","207","2017"," 3","29"," 88"," 17.900000","  1.7000000","  9.8000000","  0.00","241.8"
"28","93625.69","67967.2","1","2017-03-30","2017-03-31","17256","1","6.354936","49.54519","207","2017"," 3","30"," 89"," 22.000000","  3.2000000"," 12.6000000","  0.00","254.4"
"29","93625.69","67967.2","1","2017-03-31","2017-04-01","17257","1","6.354936","49.54519","207","2017"," 3","31"," 90"," 21.800000","  9.5000000"," 15.7000000","  0.00","270.1"
"30","93625.69","67967.2","1","2017-04-01","2017-04-02","17258","1","6.354936","49.54519","207","2017"," 4"," 1"," 91"," 16.600000","  5.3000000"," 11.0000000","  0.00","281.1"
"31","93625.69","67967.2","1","2017-04-02","2017-04-03","17259","1","6.354936","49.54519","207","2017"," 4"," 2"," 92"," 18.400000","  2.1000000"," 10.3000000","  0.00","291.4"
"32","93625.69","67967.2","1","2017-04-03","2017-04-04","17260","1","6.354936","49.54519","207","2017"," 4"," 3"," 93"," 18.900000","  4.6000000"," 11.8000000","  0.00","303.2"
"33","93625.69","67967.2","1","2017-04-04","2017-04-05","17261","1","6.354936","49.54519","207","2017"," 4"," 4"," 94"," 17.100000","  3.3000000"," 10.2000000","  0.00","313.4"
"34","93625.69","67967.2","1","2017-04-05","2017-04-06","17262","1","6.354936","49.54519","207","2017"," 4"," 5"," 95"," 16.800000","  2.8000000","  9.8000000","  0.40","323.2"
"35","93625.69","67967.2","1","2017-04-06","2017-04-07","17263","1","6.354936","49.54519","207","2017"," 4"," 6"," 96"," 12.100000","  2.2000000","  7.2000000","  0.00","330.4"
"36","93625.69","67967.2","1","2017-04-07","2017-04-08","17264","1","6.354936","49.54519","207","2017"," 4"," 7"," 97"," 17.500000","  0.4000000","  9.0000000","  0.00","339.4"
"37","93625.69","67967.2","1","2017-04-08","2017-04-09","17265","1","6.354936","49.54519","207","2017"," 4"," 8"," 98"," 20.400000","  2.9000000"," 11.7000000","  0.00","351.1"
"38","93625.69","67967.2","1","2017-04-09","2017-04-10","17266","1","6.354936","49.54519","207","2017"," 4"," 9"," 99"," 24.400000","  3.8000000"," 14.1000000","  0.00","365.2"
"39","93625.69","67967.2","1","2017-04-10","2017-04-11","17267","1","6.354936","49.54519","207","2017"," 4","10","100"," 19.200000","  4.9000000"," 12.1000000","  0.00","377.3"
"40","93625.69","67967.2","1","2017-04-11","2017-04-12","17268","1","6.354936","49.54519","207","2017"," 4","11","101"," 15.800000","  2.5000000","  9.2000000","  0.00","386.5"
"41","93625.69","67967.2","1","2017-04-12","2017-04-13","17269","1","6.354936","49.54519","207","2017"," 4","12","102"," 18.500000","  1.4000000"," 10.0000000","  0.00","396.5"
"42","93625.69","67967.2","1","2017-04-13","2017-04-14","17270","1","6.354936","49.54519","207","2017"," 4","13","103"," 16.200000","  7.2000000"," 11.7000000","  0.00","408.2"
"43","93625.69","67967.2","1","2017-04-14","2017-04-15","17271","1","6.354936","49.54519","207","2017"," 4","14","104"," 16.500000","  6.0000000"," 11.3000000","  0.00","419.5"
"44","93625.69","67967.2","1","2017-04-15","2017-04-16","17272","1","6.354936","49.54519","207","2017"," 4","15","105"," 12.300000","  4.3000000","  8.3000000","  0.00","427.8"
"45","93625.69","67967.2","1","2017-04-16","2017-04-17","17273","1","6.354936","49.54519","207","2017"," 4","16","106"," 11.000000","  6.4000000","  8.7000000","  0.40","436.5"
"46","93625.69","67967.2","1","2017-04-17","2017-04-18","17274","1","6.354936","49.54519","207","2017"," 4","17","107"," 10.700000","  2.5000000","  6.6000000","  1.30","443.1"
"47","93625.69","67967.2","1","2017-04-18","2017-04-19","17275","1","6.354936","49.54519","207","2017"," 4","18","108"," 11.900000"," -1.0000000","  5.5000000","  0.00","448.588759689922"
"48","93625.69","67967.2","1","2017-04-19","2017-04-20","17276","1","6.354936","49.54519","207","2017"," 4","19","109","  9.300000"," -1.1000000","  4.1000000","  0.00","452.746932766846"
"49","93625.69","67967.2","1","2017-04-20","2017-04-21","17277","1","6.354936","49.54519","207","2017"," 4","20","110"," 13.300000"," -2.1000000","  5.6000000","  0.00","458.490114585027"
"50","93625.69","67967.2","1","2017-04-21","2017-04-22","17278","1","6.354936","49.54519","207","2017"," 4","21","111"," 16.900000"," -0.9000000","  8.0000000","  0.00","466.512867394016"
"51","93625.69","67967.2","1","2017-04-22","2017-04-23","17279","1","6.354936","49.54519","207","2017"," 4","22","112"," 13.500000","  4.5000000","  9.0000000","  0.00","475.512867394016"
"52","93625.69","67967.2","1","2017-04-23","2017-04-24","17280","1","6.354936","49.54519","207","2017"," 4","23","113"," 13.200000","  1.8000000","  7.5000000","  0.00","483.012867394016"
"53","93625.69","67967.2","1","2017-04-24","2017-04-25","17281","1","6.354936","49.54519","207","2017"," 4","24","114"," 17.700000"," -0.5000000","  8.6000000","  0.00","491.619735525884"
"54","93625.69","67967.2","1","2017-04-25","2017-04-26","17282","1","6.354936","49.54519","207","2017"," 4","25","115"," 10.700000","  5.0000000","  7.9000000","  0.00","499.519735525884"
"55","93625.69","67967.2","1","2017-04-26","2017-04-27","17283","1","6.354936","49.54519","207","2017"," 4","26","116"," 12.200000","  2.8000000","  7.5000000","  0.00","507.019735525884"
"56","93625.69","67967.2","1","2017-04-27","2017-04-28","17284","1","6.354936","49.54519","207","2017"," 4","27","117"," 12.800000","  0.5000000","  6.7000000","  0.00","513.719735525884"
"57","93625.69","67967.2","1","2017-04-28","2017-04-29","17285","1","6.354936","49.54519","207","2017"," 4","28","118"," 11.300000"," -1.0000000","  5.2000000","  0.30","518.910385932388"
"58","93625.69","67967.2","1","2017-04-29","2017-04-30","17286","1","6.354936","49.54519","207","2017"," 4","29","119"," 16.300000","  0.2000000","  8.3000000","  0.00","527.210385932388"
"59","93625.69","67967.2","1","2017-04-30","2017-05-01","17287","1","6.354936","49.54519","207","2017"," 4","30","120"," 20.400000","  3.9000000"," 12.2000000","  0.00","539.410385932388"
"60","93625.69","67967.2","1","2017-05-01","2017-05-02","17288","1","6.354936","49.54519","207","2017"," 5"," 1","121"," 15.200000","  4.8000000"," 10.0000000","  0.90","549.410385932388"
"61","93625.69","67967.2","1","2017-05-02","2017-05-03","17289","1","6.354936","49.54519","207","2017"," 5"," 2","122"," 14.900000","  2.6000000","  8.8000000","  1.20","558.210385932388"
"62","93625.69","67967.2","1","2017-05-03","2017-05-04","17290","1","6.354936","49.54519","207","2017"," 5"," 3","123"," 24.500000","  7.2000000"," 15.9000000","  9.40","574.110385932388"
"63","93625.69","67967.2","1","2017-05-04","2017-05-05","17291","1","6.354936","49.54519","207","2017"," 5"," 4","124"," 17.000000","  6.9000000"," 12.0000000","  0.00","586.110385932388"
"64","93625.69","67967.2","1","2017-05-05","2017-05-06","17292","1","6.354936","49.54519","207","2017"," 5"," 5","125"," 18.100000","  8.9000000"," 13.5000000","  0.00","599.610385932388"
"65","93625.69","67967.2","1","2017-05-06","2017-05-07","17293","1","6.354936","49.54519","207","2017"," 5"," 6","126"," 18.200000","  7.1000000"," 12.7000000","  1.70","612.310385932388"
"66","93625.69","67967.2","1","2017-05-07","2017-05-08","17294","1","6.354936","49.54519","207","2017"," 5"," 7","127"," 16.500000"," 10.6000000"," 13.6000000","  0.10","625.910385932388"
"67","93625.69","67967.2","1","2017-05-08","2017-05-09","17295","1","6.354936","49.54519","207","2017"," 5"," 8","128"," 10.900000","  7.4000000","  9.2000000","  0.00","635.110385932388"
"68","93625.69","67967.2","1","2017-05-09","2017-05-10","17296","1","6.354936","49.54519","207","2017"," 5"," 9","129"," 16.000000","  4.4000000"," 10.2000000","  0.00","645.310385932388"
"69","93625.69","67967.2","1","2017-05-10","2017-05-11","17297","1","6.354936","49.54519","207","2017"," 5","10","130"," 21.600000","  1.7000000"," 11.7000000","  0.00","657.010385932388"
"70","93625.69","67967.2","1","2017-05-11","2017-05-12","17298","1","6.354936","49.54519","207","2017"," 5","11","131"," 22.400000"," 10.8000000"," 16.6000000","  0.30","673.610385932388"
"71","93625.69","67967.2","1","2017-05-12","2017-05-13","17299","1","6.354936","49.54519","207","2017"," 5","12","132"," 21.100000"," 12.4000000"," 16.8000000","  1.30","690.410385932388"
"72","93625.69","67967.2","1","2017-05-13","2017-05-14","17300","1","6.354936","49.54519","207","2017"," 5","13","133"," 21.800000"," 11.6000000"," 16.7000000","  3.90","707.110385932388"
"73","93625.69","67967.2","1","2017-05-14","2017-05-15","17301","1","6.354936","49.54519","207","2017"," 5","14","134"," 21.600000","  9.5000000"," 15.6000000","  0.00","722.710385932388"
"74","93625.69","67967.2","1","2017-05-15","2017-05-16","17302","1","6.354936","49.54519","207","2017"," 5","15","135"," 22.900000","  7.7000000"," 15.3000000","  0.00","738.010385932388"
"75","93625.69","67967.2","1","2017-05-16","2017-05-17","17303","1","6.354936","49.54519","207","2017"," 5","16","136"," 27.300000","  8.6000000"," 18.0000000","  0.00","756.010385932388"
"76","93625.69","67967.2","1","2017-05-17","2017-05-18","17304","1","6.354936","49.54519","207","2017"," 5","17","137"," 29.100000"," 12.2000000"," 20.7000000","  0.00","776.710385932388"
"77","93625.69","67967.2","1","2017-05-18","2017-05-19","17305","1","6.354936","49.54519","207","2017"," 5","18","138"," 23.500000"," 15.6000000"," 19.6000000","  4.40","796.310385932388"
"78","93625.69","67967.2","1","2017-05-19","2017-05-20","17306","1","6.354936","49.54519","207","2017"," 5","19","139"," 15.800000","  8.2000000"," 12.0000000"," 12.30","808.310385932387"
"79","93625.69","67967.2","1","2017-05-20","2017-05-21","17307","1","6.354936","49.54519","207","2017"," 5","20","140"," 17.300000","  7.2000000"," 12.3000000","  0.00","820.610385932387"
"80","93625.69","67967.2","1","2017-05-21","2017-05-22","17308","1","6.354936","49.54519","207","2017"," 5","21","141"," 22.000000","  4.8000000"," 13.4000000","  0.00","834.010385932387"
"81","93625.69","67967.2","1","2017-05-22","2017-05-23","17309","1","6.354936","49.54519","207","2017"," 5","22","142"," 25.100000","  8.5000000"," 16.8000000","  0.00","850.810385932387"
"82","93625.69","67967.2","1","2017-05-23","2017-05-24","17310","1","6.354936","49.54519","207","2017"," 5","23","143"," 25.400000"," 11.7000000"," 18.6000000","  0.00","869.410385932387"
"83","93625.69","67967.2","1","2017-05-24","2017-05-25","17311","1","6.354936","49.54519","207","2017"," 5","24","144"," 23.900000"," 11.4000000"," 17.7000000","  0.00","887.110385932387"
"84","93625.69","67967.2","1","2017-05-25","2017-05-26","17312","1","6.354936","49.54519","207","2017"," 5","25","145"," 25.100000"," 11.6000000"," 18.4000000","  0.00","905.510385932387"
"85","93625.69","67967.2","1","2017-05-26","2017-05-27","17313","1","6.354936","49.54519","207","2017"," 5","26","146"," 27.900000"," 12.5000000"," 20.2000000","  0.00","925.710385932387"
"86","93625.69","67967.2","1","2017-05-27","2017-05-28","17314","1","6.354936","49.54519","207","2017"," 5","27","147"," 31.200000"," 17.8000000"," 24.5000000","  0.00","950.210385932387"
"87","93625.69","67967.2","1","2017-05-28","2017-05-29","17315","1","6.354936","49.54519","207","2017"," 5","28","148"," 32.700000"," 16.0000000"," 24.4000000"," 35.50","974.610385932387"
"88","93625.69","67967.2","1","2017-05-29","2017-05-30","17316","1","6.354936","49.54519","207","2017"," 5","29","149"," 31.800000"," 15.9000000"," 23.9000000","  2.20","998.510385932387"
"89","93625.69","67967.2","1","2017-05-30","2017-05-31","17317","1","6.354936","49.54519","207","2017"," 5","30","150"," 25.400000"," 15.2000000"," 20.3000000","  0.00","1018.81038593239"
"90","93625.69","67967.2","1","2017-05-31","2017-06-01","17318","1","6.354936","49.54519","207","2017"," 5","31","151"," 25.500000"," 10.6000000"," 18.1000000","  0.00","1036.91038593239"
"91","93625.69","67967.2","1","2017-06-01","2017-06-02","17319","1","6.354936","49.54519","207","2017"," 6"," 1","152"," 28.400000"," 13.1000000"," 20.8000000","  0.00","1057.71038593239"
"92","93625.69","67967.2","1","2017-06-02","2017-06-03","17320","1","6.354936","49.54519","207","2017"," 6"," 2","153"," 28.400000"," 16.0000000"," 22.2000000","  1.80","1079.91038593239"
"93","93625.69","67967.2","1","2017-06-03","2017-06-04","17321","1","6.354936","49.54519","207","2017"," 6"," 3","154"," 26.100000"," 16.6000000"," 21.4000000","  2.10","1101.31038593239"
"94","93625.69","67967.2","1","2017-06-04","2017-06-05","17322","1","6.354936","49.54519","207","2017"," 6"," 4","155"," 18.900000"," 11.0000000"," 15.0000000"," 17.80","1116.31038593239"
"95","93625.69","67967.2","1","2017-06-05","2017-06-06","17323","1","6.354936","49.54519","207","2017"," 6"," 5","156"," 22.800000","  9.2000000"," 16.0000000","  0.00","1132.31038593239"
"96","93625.69","67967.2","1","2017-06-06","2017-06-07","17324","1","6.354936","49.54519","207","2017"," 6"," 6","157"," 17.700000","  9.4000000"," 13.6000000","  4.80","1145.91038593239"
"97","93625.69","67967.2","1","2017-06-07","2017-06-08","17325","1","6.354936","49.54519","207","2017"," 6"," 7","158"," 17.800000","  9.1000000"," 13.5000000","  1.40","1159.41038593239"
"98","93625.69","67967.2","1","2017-06-08","2017-06-09","17326","1","6.354936","49.54519","207","2017"," 6"," 8","159"," 24.500000","  8.3000000"," 16.4000000","  0.00","1175.81038593239"
"99","93625.69","67967.2","1","2017-06-09","2017-06-10","17327","1","6.354936","49.54519","207","2017"," 6"," 9","160"," 21.400000"," 10.9000000"," 16.2000000","  6.30","1192.01038593239"
"100","93625.69","67967.2","1","2017-06-10","2017-06-11","17328","1","6.354936","49.54519","207","2017"," 6","10","161"," 25.400000","  8.2000000"," 16.8000000","  0.00","1208.81038593239"
"101","93625.69","67967.2","1","2017-06-11","2017-06-12","17329","1","6.354936","49.54519","207","2017"," 6","11","162"," 29.600000"," 12.4000000"," 21.0000000","  0.00","1229.81038593239"
"102","93625.69","67967.2","1","2017-06-12","2017-06-13","17330","1","6.354936","49.54519","207","2017"," 6","12","163"," 22.400000"," 12.4000000"," 17.4000000","  0.00","1247.21038593239"
"103","93625.69","67967.2","1","2017-06-13","2017-06-14","17331","1","6.354936","49.54519","207","2017"," 6","13","164"," 25.200000","  8.3000000"," 16.8000000","  0.00","1264.01038593239"
"104","93625.69","67967.2","1","2017-06-14","2017-06-15","17332","1","6.354936","49.54519","207","2017"," 6","14","165"," 28.400000"," 12.1000000"," 20.3000000","  0.00","1284.31038593239"
"105","93625.69","67967.2","1","2017-06-15","2017-06-16","17333","1","6.354936","49.54519","207","2017"," 6","15","166"," 30.000000"," 13.9000000"," 22.0000000","  0.00","1306.31038593239"
"106","93625.69","67967.2","1","2017-06-16","2017-06-17","17334","1","6.354936","49.54519","207","2017"," 6","16","167"," 22.200000"," 12.7000000"," 17.5000000","  0.00","1323.81038593239"
"107","93625.69","67967.2","1","2017-06-17","2017-06-18","17335","1","6.354936","49.54519","207","2017"," 6","17","168"," 23.400000","  9.4000000"," 16.4000000","  0.00","1340.21038593239"
"108","93625.69","67967.2","1","2017-06-18","2017-06-19","17336","1","6.354936","49.54519","207","2017"," 6","18","169"," 27.700000"," 17.0000000"," 22.4000000","  0.00","1362.61038593239"
"109","93625.69","67967.2","1","2017-06-19","2017-06-20","17337","1","6.354936","49.54519","207","2017"," 6","19","170"," 31.900000"," 14.2000000"," 23.1000000","  0.00","1385.71038593239"
"110","93625.69","67967.2","1","2017-06-20","2017-06-21","17338","1","6.354936","49.54519","207","2017"," 6","20","171"," 33.700000"," 15.5000000"," 24.6000000","  0.00","1410.31038593239"
"111","93625.69","67967.2","1","2017-06-21","2017-06-22","17339","1","6.354936","49.54519","207","2017"," 6","21","172"," 33.500000"," 19.9000000"," 26.7000000","  0.00","1437.01038593239"
"112","93625.69","67967.2","1","2017-06-22","2017-06-23","17340","1","6.354936","49.54519","207","2017"," 6","22","173"," 35.500000"," 17.2000000"," 26.4000000","  0.00","1463.41038593239"
"113","93625.69","67967.2","1","2017-06-23","2017-06-24","17341","1","6.354936","49.54519","207","2017"," 6","23","174"," 24.700000"," 16.3000000"," 20.5000000","  0.00","1483.91038593239"
"114","93625.69","67967.2","1","2017-06-24","2017-06-25","17342","1","6.354936","49.54519","207","2017"," 6","24","175"," 24.300000"," 13.0000000"," 18.7000000","  0.00","1502.61038593239"
"115","93625.69","67967.2","1","2017-06-25","2017-06-26","17343","1","6.354936","49.54519","207","2017"," 6","25","176"," 24.400000"," 13.8000000"," 19.1000000","  0.00","1521.71038593239"
"116","93625.69","67967.2","1","2017-06-26","2017-06-27","17344","1","6.354936","49.54519","207","2017"," 6","26","177"," 29.200000"," 16.1000000"," 22.7000000","  0.00","1544.41038593239"
"117","93625.69","67967.2","1","2017-06-27","2017-06-28","17345","1","6.354936","49.54519","207","2017"," 6","27","178"," 24.000000"," 16.4000000"," 20.2000000"," 12.00","1564.61038593239"
"118","93625.69","67967.2","1","2017-06-28","2017-06-29","17346","1","6.354936","49.54519","207","2017"," 6","28","179"," 22.700000"," 15.9000000"," 19.3000000","  9.00","1583.91038593239"
"119","93625.69","67967.2","1","2017-06-29","2017-06-30","17347","1","6.354936","49.54519","207","2017"," 6","29","180"," 21.100000"," 13.7000000"," 17.4000000","  3.00","1601.31038593239"
"120","93625.69","67967.2","1","2017-06-30","2017-07-01","17348","1","6.354936","49.54519","207","2017"," 6","30","181"," 20.200000"," 12.8000000"," 16.5000000","  1.60","1617.81038593239"
"121","93625.69","67967.2","1","2017-07-01","2017-07-02","17349","1","6.354936","49.54519","207","2017"," 7"," 1","182"," 16.500000"," 13.8000000"," 15.2000000","  9.00","1633.01038593239"
"122","93625.69","67967.2","1","2017-07-02","2017-07-03","17350","1","6.354936","49.54519","207","2017"," 7"," 2","183"," 17.400000"," 13.8000000"," 15.6000000","  0.20","1648.61038593239"
"123","93625.69","67967.2","1","2017-07-03","2017-07-04","17351","1","6.354936","49.54519","207","2017"," 7"," 3","184"," 23.500000"," 13.3000000"," 18.4000000","  4.60","1667.01038593239"
"124","93625.69","67967.2","1","2017-07-04","2017-07-05","17352","1","6.354936","49.54519","207","2017"," 7"," 4","185"," 27.200000"," 12.6000000"," 19.9000000","  0.00","1686.91038593239"
"125","93625.69","67967.2","1","2017-07-05","2017-07-06","17353","1","6.354936","49.54519","207","2017"," 7"," 5","186"," 30.700000"," 12.8000000"," 21.8000000","  0.00","1708.71038593239"
"126","93625.69","67967.2","1","2017-07-06","2017-07-07","17354","1","6.354936","49.54519","207","2017"," 7"," 6","187"," 33.400000"," 16.0000000"," 24.7000000"," 12.50","1733.41038593239"
"127","93625.69","67967.2","1","2017-07-07","2017-07-08","17355","1","6.354936","49.54519","207","2017"," 7"," 7","188"," 30.300000"," 17.3000000"," 23.8000000","  0.20","1757.21038593239"
"128","93625.69","67967.2","1","2017-07-08","2017-07-09","17356","1","6.354936","49.54519","207","2017"," 7"," 8","189"," 29.700000"," 15.6000000"," 22.7000000","  0.00","1779.91038593239"
"129","93625.69","67967.2","1","2017-07-09","2017-07-10","17357","1","6.354936","49.54519","207","2017"," 7"," 9","190"," 29.300000"," 17.3000000"," 23.3000000","  0.80","1803.21038593239"
"130","93625.69","67967.2","1","2017-07-10","2017-07-11","17358","1","6.354936","49.54519","207","2017"," 7","10","191"," 24.000000"," 17.5000000"," 20.8000000","  1.60","1824.01038593239"
"131","93625.69","67967.2","1","2017-07-11","2017-07-12","17359","1","6.354936","49.54519","207","2017"," 7","11","192"," 21.200000"," 15.1000000"," 18.2000000","  8.50","1842.21038593239"
"132","93625.69","67967.2","1","2017-07-12","2017-07-13","17360","1","6.354936","49.54519","207","2017"," 7","12","193"," 21.500000"," 12.7000000"," 17.1000000"," 13.20","1859.31038593239"
"133","93625.69","67967.2","1","2017-07-13","2017-07-14","17361","1","6.354936","49.54519","207","2017"," 7","13","194"," 23.900000","  8.8000000"," 16.4000000","  0.00","1875.71038593239"
"134","93625.69","67967.2","1","2017-07-14","2017-07-15","17362","1","6.354936","49.54519","207","2017"," 7","14","195"," 23.500000"," 11.6000000"," 17.6000000","  0.50","1893.31038593239"
"135","93625.69","67967.2","1","2017-07-15","2017-07-16","17363","1","6.354936","49.54519","207","2017"," 7","15","196"," 21.100000"," 10.4000000"," 15.8000000","  0.00","1909.11038593239"
"136","93625.69","67967.2","1","2017-07-16","2017-07-17","17364","1","6.354936","49.54519","207","2017"," 7","16","197"," 25.800000"," 15.3000000"," 20.6000000","  0.10","1929.71038593239"
"137","93625.69","67967.2","1","2017-07-17","2017-07-18","17365","1","6.354936","49.54519","207","2017"," 7","17","198"," 28.400000"," 15.4000000"," 21.9000000","  0.00","1951.61038593239"
"138","93625.69","67967.2","1","2017-07-18","2017-07-19","17366","1","6.354936","49.54519","207","2017"," 7","18","199"," 31.300000"," 16.8000000"," 24.1000000","  0.00","1975.71038593239"
"139","93625.69","67967.2","1","2017-07-19","2017-07-20","17367","1","6.354936","49.54519","207","2017"," 7","19","200"," 32.700000"," 20.0000000"," 26.4000000","  0.00","2002.11038593239"
"140","93625.69","67967.2","1","2017-07-20","2017-07-21","17368","1","6.354936","49.54519","207","2017"," 7","20","201"," 25.300000"," 15.6000000"," 20.5000000","  6.00","2022.61038593239"
"141","93625.69","67967.2","1","2017-07-21","2017-07-22","17369","1","6.354936","49.54519","207","2017"," 7","21","202"," 27.600000"," 12.1000000"," 19.9000000","  0.00","2042.51038593239"
"142","93625.69","67967.2","1","2017-07-22","2017-07-23","17370","1","6.354936","49.54519","207","2017"," 7","22","203"," 26.800000"," 16.7000000"," 21.8000000","  2.90","2064.31038593239"
"143","93625.69","67967.2","1","2017-07-23","2017-07-24","17371","1","6.354936","49.54519","207","2017"," 7","23","204"," 20.700000"," 14.6000000"," 17.7000000","  0.00","2082.01038593239"
"144","93625.69","67967.2","1","2017-07-24","2017-07-25","17372","1","6.354936","49.54519","207","2017"," 7","24","205"," 19.300000"," 12.6000000"," 16.0000000"," 19.90","2098.01038593239"
"145","93625.69","67967.2","1","2017-07-25","2017-07-26","17373","1","6.354936","49.54519","207","2017"," 7","25","206"," 20.000000"," 13.0000000"," 16.5000000","  2.60","2114.51038593239"
"146","93625.69","67967.2","1","2017-07-26","2017-07-27","17374","1","6.354936","49.54519","207","2017"," 7","26","207"," 23.400000"," 14.2000000"," 18.8000000","  0.00","2133.31038593239"
"147","93625.69","67967.2","1","2017-07-27","2017-07-28","17375","1","6.354936","49.54519","207","2017"," 7","27","208"," 21.300000"," 14.5000000"," 17.9000000","  8.60","2151.21038593239"
"148","93625.69","67967.2","1","2017-07-28","2017-07-29","17376","1","6.354936","49.54519","207","2017"," 7","28","209"," 22.500000"," 12.7000000"," 17.6000000","  0.00","2168.81038593239"
"149","93625.69","67967.2","1","2017-07-29","2017-07-30","17377","1","6.354936","49.54519","207","2017"," 7","29","210"," 27.700000"," 15.8000000"," 21.8000000","  0.00","2190.61038593239"
