"","coords.x1","coords.x2","sp.ID","time","endTime","timeIndex","id","x","y","z","Year","Month","Day","DayYear","T.max","T.min","T.mean","Rainfall","cdd_st"
"15","93625.69","67967.2","1","2016-03-16","2016-03-17","16877","1","6.354936","49.54519","207","2016"," 3","16"," 76","  7.800000","  2.2000000","  5.0000000","  0.00","53.424929079475"
"16","93625.69","67967.2","1","2016-03-17","2016-03-18","16878","1","6.354936","49.54519","207","2016"," 3","17"," 77"," 14.700000","  0.0000000","  7.3500000","  0.00","60.774929079475"
"17","93625.69","67967.2","1","2016-03-18","2016-03-19","16879","1","6.354936","49.54519","207","2016"," 3","18"," 78"," 16.200000"," -1.3000000","  7.4500000","  0.00","68.27321479376"
"18","93625.69","67967.2","1","2016-03-19","2016-03-20","16880","1","6.354936","49.54519","207","2016"," 3","19"," 79","  7.300000","  2.0000000","  4.6500000","  0.00","72.923214793761"
"19","93625.69","67967.2","1","2016-03-20","2016-03-21","16881","1","6.354936","49.54519","207","2016"," 3","20"," 80","  6.000000","  3.2000000","  4.6000000","  0.00","77.52321479376"
"20","93625.69","67967.2","1","2016-03-21","2016-03-22","16882","1","6.354936","49.54519","207","2016"," 3","21"," 81"," 10.300000","  3.6000000","  6.9500000","  0.10","84.473214793761"
"21","93625.69","67967.2","1","2016-03-22","2016-03-23","16883","1","6.354936","49.54519","207","2016"," 3","22"," 82"," 11.900000","  4.1000000","  8.0000000","  0.00","92.473214793761"
"22","93625.69","67967.2","1","2016-03-23","2016-03-24","16884","1","6.354936","49.54519","207","2016"," 3","23"," 83"," 12.300000","  5.2000000","  8.7500000","  0.00","101.223214793761"
"23","93625.69","67967.2","1","2016-03-24","2016-03-25","16885","1","6.354936","49.54519","207","2016"," 3","24"," 84","  9.000000","  4.8000000","  6.9000000","  2.00","108.123214793761"
"24","93625.69","67967.2","1","2016-03-25","2016-03-26","16886","1","6.354936","49.54519","207","2016"," 3","25"," 85"," 10.400000","  2.7000000","  6.5500000","  5.90","114.673214793761"
"25","93625.69","67967.2","1","2016-03-26","2016-03-27","16887","1","6.354936","49.54519","207","2016"," 3","26"," 86"," 14.500000"," -1.0000000","  6.7500000","  0.00","121.455472858277"
"26","93625.69","67967.2","1","2016-03-27","2016-03-28","16888","1","6.354936","49.54519","207","2016"," 3","27"," 87"," 11.700000","  6.9000000","  9.3000000","  2.40","130.755472858277"
"27","93625.69","67967.2","1","2016-03-28","2016-03-29","16889","1","6.354936","49.54519","207","2016"," 3","28"," 88"," 11.400000","  4.7000000","  8.0500000"," 10.80","138.805472858277"
"28","93625.69","67967.2","1","2016-03-29","2016-03-30","16890","1","6.354936","49.54519","207","2016"," 3","29"," 89"," 13.400000","  4.8000000","  9.1000000","  1.60","147.905472858277"
"29","93625.69","67967.2","1","2016-03-30","2016-03-31","16891","1","6.354936","49.54519","207","2016"," 3","30"," 90"," 10.700000","  7.3000000","  9.0000000","  3.00","156.905472858277"
"30","93625.69","67967.2","1","2016-03-31","2016-04-01","16892","1","6.354936","49.54519","207","2016"," 3","31"," 91","  8.500000","  3.4000000","  5.9500000"," 14.40","162.855472858277"
"31","93625.69","67967.2","1","2016-04-01","2016-04-02","16893","1","6.354936","49.54519","207","2016"," 4"," 1"," 92","  8.800000","  3.4000000","  6.1000000","  0.90","168.955472858277"
"32","93625.69","67967.2","1","2016-04-02","2016-04-03","16894","1","6.354936","49.54519","207","2016"," 4"," 2"," 93"," 17.100000","  3.2000000"," 10.1500000","  0.00","179.105472858277"
"33","93625.69","67967.2","1","2016-04-03","2016-04-04","16895","1","6.354936","49.54519","207","2016"," 4"," 3"," 94"," 16.500000","  8.9000000"," 12.7000000","  5.30","191.805472858277"
"34","93625.69","67967.2","1","2016-04-04","2016-04-05","16896","1","6.354936","49.54519","207","2016"," 4"," 4"," 95"," 16.700000"," 10.5000000"," 13.6000000","  0.10","205.405472858277"
"35","93625.69","67967.2","1","2016-04-05","2016-04-06","16897","1","6.354936","49.54519","207","2016"," 4"," 5"," 96"," 13.600000","  7.9000000"," 10.7500000","  3.70","216.155472858277"
"36","93625.69","67967.2","1","2016-04-06","2016-04-07","16898","1","6.354936","49.54519","207","2016"," 4"," 6"," 97"," 15.300000","  4.5000000","  9.9000000","  0.30","226.055472858277"
"37","93625.69","67967.2","1","2016-04-07","2016-04-08","16899","1","6.354936","49.54519","207","2016"," 4"," 7"," 98"," 12.300000","  1.5000000","  6.9000000","  1.90","232.955472858277"
"38","93625.69","67967.2","1","2016-04-08","2016-04-09","16900","1","6.354936","49.54519","207","2016"," 4"," 8"," 99"," 12.700000"," -1.6000000","  5.5500000","  0.00","238.594983347787"
"39","93625.69","67967.2","1","2016-04-09","2016-04-10","16901","1","6.354936","49.54519","207","2016"," 4"," 9","100"," 14.500000"," -0.1000000","  7.2000000","  0.00","245.795325813541"
"40","93625.69","67967.2","1","2016-04-10","2016-04-11","16902","1","6.354936","49.54519","207","2016"," 4","10","101"," 19.000000","  5.4000000"," 12.2000000","  0.00","257.99532581354"
"41","93625.69","67967.2","1","2016-04-11","2016-04-12","16903","1","6.354936","49.54519","207","2016"," 4","11","102"," 19.800000","  9.5000000"," 14.6500000","  1.10","272.645325813541"
"42","93625.69","67967.2","1","2016-04-12","2016-04-13","16904","1","6.354936","49.54519","207","2016"," 4","12","103"," 17.400000","  5.9000000"," 11.6500000","  2.20","284.295325813541"
"43","93625.69","67967.2","1","2016-04-13","2016-04-14","16905","1","6.354936","49.54519","207","2016"," 4","13","104"," 13.400000","  3.9000000","  8.6500000","  4.60","292.945325813541"
"44","93625.69","67967.2","1","2016-04-14","2016-04-15","16906","1","6.354936","49.54519","207","2016"," 4","14","105"," 16.700000","  3.4000000"," 10.0500000","  0.00","302.99532581354"
"45","93625.69","67967.2","1","2016-04-15","2016-04-16","16907","1","6.354936","49.54519","207","2016"," 4","15","106"," 16.400000","  9.8000000"," 13.1000000","  1.80","316.095325813541"
"46","93625.69","67967.2","1","2016-04-16","2016-04-17","16908","1","6.354936","49.54519","207","2016"," 4","16","107"," 15.400000","  8.0000000"," 11.7000000","  6.00","327.795325813541"
"47","93625.69","67967.2","1","2016-04-17","2016-04-18","16909","1","6.354936","49.54519","207","2016"," 4","17","108"," 12.700000","  3.2000000","  7.9500000","  1.10","335.74532581354"
"48","93625.69","67967.2","1","2016-04-18","2016-04-19","16910","1","6.354936","49.54519","207","2016"," 4","18","109"," 14.800000","  0.8000000","  7.8000000","  0.00","343.545325813541"
"49","93625.69","67967.2","1","2016-04-19","2016-04-20","16911","1","6.354936","49.54519","207","2016"," 4","19","110"," 15.600000","  0.3000000","  7.9500000","  0.00","351.49532581354"
"50","93625.69","67967.2","1","2016-04-20","2016-04-21","16912","1","6.354936","49.54519","207","2016"," 4","20","111"," 19.100000","  2.9000000"," 11.0000000","  0.00","362.49532581354"
"51","93625.69","67967.2","1","2016-04-21","2016-04-22","16913","1","6.354936","49.54519","207","2016"," 4","21","112"," 24.200000","  3.8000000"," 14.0000000","  0.00","376.49532581354"
"52","93625.69","67967.2","1","2016-04-22","2016-04-23","16914","1","6.354936","49.54519","207","2016"," 4","22","113"," 18.900000","  8.4000000"," 13.6500000","  0.00","390.145325813541"
"53","93625.69","67967.2","1","2016-04-23","2016-04-24","16915","1","6.354936","49.54519","207","2016"," 4","23","114"," 12.600000","  1.8000000","  7.2000000","  2.90","397.345325813541"
"54","93625.69","67967.2","1","2016-04-24","2016-04-25","16916","1","6.354936","49.54519","207","2016"," 4","24","115","  8.600000"," -2.0000000","  3.3000000","  0.70","400.834005058824"
"55","93625.69","67967.2","1","2016-04-25","2016-04-26","16917","1","6.354936","49.54519","207","2016"," 4","25","116","  6.000000"," -1.0000000","  2.5000000","  9.60","403.405433630252"
"56","93625.69","67967.2","1","2016-04-26","2016-04-27","16918","1","6.354936","49.54519","207","2016"," 4","26","117"," 10.300000","  0.8000000","  5.5500000","  3.30","408.955433630252"
"57","93625.69","67967.2","1","2016-04-27","2016-04-28","16919","1","6.354936","49.54519","207","2016"," 4","27","118","  9.400000","  0.5000000","  4.9500000","  3.20","413.905433630252"
"58","93625.69","67967.2","1","2016-04-28","2016-04-29","16920","1","6.354936","49.54519","207","2016"," 4","28","119"," 10.600000","  0.2000000","  5.4000000","  4.10","419.305433630252"
"59","93625.69","67967.2","1","2016-04-29","2016-04-30","16921","1","6.354936","49.54519","207","2016"," 4","29","120"," 12.300000","  0.0000000","  6.1500000","  0.00","425.455433630252"
"60","93625.69","67967.2","1","2016-04-30","2016-05-01","16922","1","6.354936","49.54519","207","2016"," 4","30","121"," 13.100000","  2.4000000","  7.7500000","  3.60","433.205433630252"
"61","93625.69","67967.2","1","2016-05-01","2016-05-02","16923","1","6.354936","49.54519","207","2016"," 5"," 1","122"," 15.600000","  4.6000000"," 10.1000000"," 12.50","443.305433630252"
"62","93625.69","67967.2","1","2016-05-02","2016-05-03","16924","1","6.354936","49.54519","207","2016"," 5"," 2","123"," 21.600000","  4.2000000"," 12.9000000","  0.00","456.205433630252"
"63","93625.69","67967.2","1","2016-05-03","2016-05-04","16925","1","6.354936","49.54519","207","2016"," 5"," 3","124"," 16.200000","  4.5000000"," 10.3500000","  1.10","466.555433630252"
"64","93625.69","67967.2","1","2016-05-04","2016-05-05","16926","1","6.354936","49.54519","207","2016"," 5"," 4","125"," 17.700000","  1.3000000","  9.5000000","  0.00","476.055433630252"
"65","93625.69","67967.2","1","2016-05-05","2016-05-06","16927","1","6.354936","49.54519","207","2016"," 5"," 5","126"," 20.800000","  3.9000000"," 12.3500000","  0.00","488.405433630252"
"66","93625.69","67967.2","1","2016-05-06","2016-05-07","16928","1","6.354936","49.54519","207","2016"," 5"," 6","127"," 24.600000","  8.6000000"," 16.6000000","  0.00","505.005433630252"
"67","93625.69","67967.2","1","2016-05-07","2016-05-08","16929","1","6.354936","49.54519","207","2016"," 5"," 7","128"," 27.000000","  8.1000000"," 17.5500000","  0.00","522.555433630252"
"68","93625.69","67967.2","1","2016-05-08","2016-05-09","16930","1","6.354936","49.54519","207","2016"," 5"," 8","129"," 26.600000"," 10.5000000"," 18.5500000","  0.00","541.105433630252"
"69","93625.69","67967.2","1","2016-05-09","2016-05-10","16931","1","6.354936","49.54519","207","2016"," 5"," 9","130"," 25.400000"," 15.4000000"," 20.4000000","  1.20","561.505433630252"
"70","93625.69","67967.2","1","2016-05-10","2016-05-11","16932","1","6.354936","49.54519","207","2016"," 5","10","131"," 20.800000"," 14.2000000"," 17.5000000","  2.30","579.005433630252"
"71","93625.69","67967.2","1","2016-05-11","2016-05-12","16933","1","6.354936","49.54519","207","2016"," 5","11","132"," 25.300000"," 11.8000000"," 18.5500000","  0.80","597.555433630252"
"72","93625.69","67967.2","1","2016-05-12","2016-05-13","16934","1","6.354936","49.54519","207","2016"," 5","12","133"," 20.300000"," 12.4000000"," 16.3500000","  0.00","613.905433630252"
"73","93625.69","67967.2","1","2016-05-13","2016-05-14","16935","1","6.354936","49.54519","207","2016"," 5","13","134"," 25.000000","  9.8000000"," 17.4000000","  4.10","631.305433630252"
"74","93625.69","67967.2","1","2016-05-14","2016-05-15","16936","1","6.354936","49.54519","207","2016"," 5","14","135"," 14.500000","  4.8000000","  9.6500000","  0.10","640.955433630252"
"75","93625.69","67967.2","1","2016-05-15","2016-05-16","16937","1","6.354936","49.54519","207","2016"," 5","15","136"," 12.300000","  1.6000000","  6.9500000","  0.00","647.905433630252"
"76","93625.69","67967.2","1","2016-05-16","2016-05-17","16938","1","6.354936","49.54519","207","2016"," 5","16","137"," 13.900000","  4.1000000","  9.0000000","  1.30","656.905433630252"
"77","93625.69","67967.2","1","2016-05-17","2016-05-18","16939","1","6.354936","49.54519","207","2016"," 5","17","138"," 17.600000","  3.3000000"," 10.4500000","  0.00","667.355433630252"
"78","93625.69","67967.2","1","2016-05-18","2016-05-19","16940","1","6.354936","49.54519","207","2016"," 5","18","139"," 18.500000","  9.7000000"," 14.1000000","  1.00","681.455433630252"
"79","93625.69","67967.2","1","2016-05-19","2016-05-20","16941","1","6.354936","49.54519","207","2016"," 5","19","140"," 16.900000","  8.1000000"," 12.5000000","  0.20","693.955433630252"
"80","93625.69","67967.2","1","2016-05-20","2016-05-21","16942","1","6.354936","49.54519","207","2016"," 5","20","141"," 17.500000","  7.6000000"," 12.5500000","  0.00","706.505433630252"
"81","93625.69","67967.2","1","2016-05-21","2016-05-22","16943","1","6.354936","49.54519","207","2016"," 5","21","142"," 23.500000","  8.8000000"," 16.1500000","  0.00","722.655433630252"
"82","93625.69","67967.2","1","2016-05-22","2016-05-23","16944","1","6.354936","49.54519","207","2016"," 5","22","143"," 23.700000"," 11.8000000"," 17.7500000","  0.00","740.405433630254"
"83","93625.69","67967.2","1","2016-05-23","2016-05-24","16945","1","6.354936","49.54519","207","2016"," 5","23","144"," 14.600000"," 10.7000000"," 12.6500000","  0.00","753.055433630254"
"84","93625.69","67967.2","1","2016-05-24","2016-05-25","16946","1","6.354936","49.54519","207","2016"," 5","24","145"," 14.900000"," 10.2000000"," 12.5500000","  0.00","765.605433630254"
"85","93625.69","67967.2","1","2016-05-25","2016-05-26","16947","1","6.354936","49.54519","207","2016"," 5","25","146"," 19.600000","  8.9000000"," 14.2500000","  0.00","779.855433630254"
"86","93625.69","67967.2","1","2016-05-26","2016-05-27","16948","1","6.354936","49.54519","207","2016"," 5","26","147"," 25.100000","  8.8000000"," 16.9500000","  0.00","796.805433630254"
"87","93625.69","67967.2","1","2016-05-27","2016-05-28","16949","1","6.354936","49.54519","207","2016"," 5","27","148"," 25.500000"," 12.9000000"," 19.2000000","  0.00","816.005433630254"
"88","93625.69","67967.2","1","2016-05-28","2016-05-29","16950","1","6.354936","49.54519","207","2016"," 5","28","149"," 24.100000"," 10.7000000"," 17.4000000"," 10.00","833.405433630254"
"89","93625.69","67967.2","1","2016-05-29","2016-05-30","16951","1","6.354936","49.54519","207","2016"," 5","29","150"," 21.800000"," 13.2000000"," 17.5000000","  0.00","850.905433630254"
"90","93625.69","67967.2","1","2016-05-30","2016-05-31","16952","1","6.354936","49.54519","207","2016"," 5","30","151"," 17.200000"," 12.7000000"," 14.9500000"," 56.00","865.855433630254"
"91","93625.69","67967.2","1","2016-05-31","2016-06-01","16953","1","6.354936","49.54519","207","2016"," 5","31","152"," 18.100000"," 12.4000000"," 15.2500000","  1.00","881.105433630254"
"92","93625.69","67967.2","1","2016-06-01","2016-06-02","16954","1","6.354936","49.54519","207","2016"," 6"," 1","153"," 21.100000"," 12.8000000"," 16.9500000"," 24.00","898.055433630254"
"93","93625.69","67967.2","1","2016-06-02","2016-06-03","16955","1","6.354936","49.54519","207","2016"," 6"," 2","154"," 21.900000"," 13.9000000"," 17.9000000"," 12.10","915.955433630254"
"94","93625.69","67967.2","1","2016-06-03","2016-06-04","16956","1","6.354936","49.54519","207","2016"," 6"," 3","155"," 24.600000"," 14.9000000"," 19.7500000","  5.40","935.705433630254"
"95","93625.69","67967.2","1","2016-06-04","2016-06-05","16957","1","6.354936","49.54519","207","2016"," 6"," 4","156"," 23.900000"," 14.0000000"," 18.9500000","  2.80","954.655433630254"
"96","93625.69","67967.2","1","2016-06-05","2016-06-06","16958","1","6.354936","49.54519","207","2016"," 6"," 5","157"," 25.600000"," 12.9000000"," 19.2500000","  0.10","973.905433630254"
"97","93625.69","67967.2","1","2016-06-06","2016-06-07","16959","1","6.354936","49.54519","207","2016"," 6"," 6","158"," 27.800000"," 14.2000000"," 21.0000000","  1.50","994.905433630254"
"98","93625.69","67967.2","1","2016-06-07","2016-06-08","16960","1","6.354936","49.54519","207","2016"," 6"," 7","159"," 29.200000"," 14.8000000"," 22.0000000"," 12.50","1016.90543363025"
"99","93625.69","67967.2","1","2016-06-08","2016-06-09","16961","1","6.354936","49.54519","207","2016"," 6"," 8","160"," 24.400000"," 14.2000000"," 19.3000000","  9.70","1036.20543363025"
"100","93625.69","67967.2","1","2016-06-09","2016-06-10","16962","1","6.354936","49.54519","207","2016"," 6"," 9","161"," 24.200000"," 11.5000000"," 17.8500000","  0.00","1054.05543363025"
"101","93625.69","67967.2","1","2016-06-10","2016-06-11","16963","1","6.354936","49.54519","207","2016"," 6","10","162"," 24.300000","  9.2000000"," 16.7500000","  0.00","1070.80543363025"
"102","93625.69","67967.2","1","2016-06-11","2016-06-12","16964","1","6.354936","49.54519","207","2016"," 6","11","163"," 19.600000"," 13.8000000"," 16.7000000","  1.00","1087.50543363025"
"103","93625.69","67967.2","1","2016-06-12","2016-06-13","16965","1","6.354936","49.54519","207","2016"," 6","12","164"," 22.800000"," 14.3000000"," 18.5500000"," 10.70","1106.05543363025"
"104","93625.69","67967.2","1","2016-06-13","2016-06-14","16966","1","6.354936","49.54519","207","2016"," 6","13","165"," 18.700000"," 14.5000000"," 16.6000000"," 12.20","1122.65543363025"
"105","93625.69","67967.2","1","2016-06-14","2016-06-15","16967","1","6.354936","49.54519","207","2016"," 6","14","166"," 19.300000"," 13.3000000"," 16.3000000","  5.80","1138.95543363025"
"106","93625.69","67967.2","1","2016-06-15","2016-06-16","16968","1","6.354936","49.54519","207","2016"," 6","15","167"," 19.000000"," 10.3000000"," 14.6500000"," 16.20","1153.60543363025"
"107","93625.69","67967.2","1","2016-06-16","2016-06-17","16969","1","6.354936","49.54519","207","2016"," 6","16","168"," 19.300000","  8.4000000"," 13.8500000","  6.70","1167.45543363025"
"108","93625.69","67967.2","1","2016-06-17","2016-06-18","16970","1","6.354936","49.54519","207","2016"," 6","17","169"," 19.600000"," 10.5000000"," 15.0500000","  8.70","1182.50543363025"
"109","93625.69","67967.2","1","2016-06-18","2016-06-19","16971","1","6.354936","49.54519","207","2016"," 6","18","170"," 20.900000"," 10.2000000"," 15.5500000","  1.80","1198.05543363025"
"110","93625.69","67967.2","1","2016-06-19","2016-06-20","16972","1","6.354936","49.54519","207","2016"," 6","19","171"," 19.900000","  9.0000000"," 14.4500000","  0.00","1212.50543363025"
"111","93625.69","67967.2","1","2016-06-20","2016-06-21","16973","1","6.354936","49.54519","207","2016"," 6","20","172"," 21.000000","  6.5000000"," 13.7500000","  4.00","1226.25543363025"
"112","93625.69","67967.2","1","2016-06-21","2016-06-22","16974","1","6.354936","49.54519","207","2016"," 6","21","173"," 20.500000"," 14.9000000"," 17.7000000","  4.50","1243.95543363025"
"113","93625.69","67967.2","1","2016-06-22","2016-06-23","16975","1","6.354936","49.54519","207","2016"," 6","22","174"," 28.200000"," 17.1000000"," 22.6500000","  0.00","1266.60543363025"
"114","93625.69","67967.2","1","2016-06-23","2016-06-24","16976","1","6.354936","49.54519","207","2016"," 6","23","175"," 33.400000"," 16.1000000"," 24.7500000","  0.00","1291.35543363025"
"115","93625.69","67967.2","1","2016-06-24","2016-06-25","16977","1","6.354936","49.54519","207","2016"," 6","24","176"," 28.200000"," 18.4000000"," 23.3000000","  0.70","1314.65543363025"
"116","93625.69","67967.2","1","2016-06-25","2016-06-26","16978","1","6.354936","49.54519","207","2016"," 6","25","177"," 21.000000"," 12.7000000"," 16.8500000","  7.60","1331.50543363025"
"117","93625.69","67967.2","1","2016-06-26","2016-06-27","16979","1","6.354936","49.54519","207","2016"," 6","26","178"," 20.700000"," 10.6000000"," 15.6500000","  0.00","1347.15543363025"
"118","93625.69","67967.2","1","2016-06-27","2016-06-28","16980","1","6.354936","49.54519","207","2016"," 6","27","179"," 19.900000","  9.5000000"," 14.7000000","  0.30","1361.85543363025"
"119","93625.69","67967.2","1","2016-06-28","2016-06-29","16981","1","6.354936","49.54519","207","2016"," 6","28","180"," 22.700000"," 13.7000000"," 18.2000000","  0.60","1380.05543363025"
"120","93625.69","67967.2","1","2016-06-29","2016-06-30","16982","1","6.354936","49.54519","207","2016"," 6","29","181"," 23.200000"," 15.2000000"," 19.2000000","  0.00","1399.25543363025"
"121","93625.69","67967.2","1","2016-06-30","2016-07-01","16983","1","6.354936","49.54519","207","2016"," 6","30","182"," 22.300000"," 15.6000000"," 18.9500000","  1.20","1418.20543363025"
"122","93625.69","67967.2","1","2016-07-01","2016-07-02","16984","1","6.354936","49.54519","207","2016"," 7"," 1","183"," 23.500000"," 16.2000000"," 19.8500000","  0.00","1438.05543363025"
"123","93625.69","67967.2","1","2016-07-02","2016-07-03","16985","1","6.354936","49.54519","207","2016"," 7"," 2","184"," 20.500000"," 11.2000000"," 15.8500000","  0.50","1453.90543363025"
"124","93625.69","67967.2","1","2016-07-03","2016-07-04","16986","1","6.354936","49.54519","207","2016"," 7"," 3","185"," 18.100000"," 11.1000000"," 14.6000000","  0.30","1468.50543363025"
"125","93625.69","67967.2","1","2016-07-04","2016-07-05","16987","1","6.354936","49.54519","207","2016"," 7"," 4","186"," 22.800000"," 14.3000000"," 18.5500000","  4.20","1487.05543363025"
"126","93625.69","67967.2","1","2016-07-05","2016-07-06","16988","1","6.354936","49.54519","207","2016"," 7"," 5","187"," 23.200000"," 13.0000000"," 18.1000000","  0.00","1505.15543363025"
"127","93625.69","67967.2","1","2016-07-06","2016-07-07","16989","1","6.354936","49.54519","207","2016"," 7"," 6","188"," 23.700000"," 10.4000000"," 17.0500000","  0.00","1522.20543363025"
"128","93625.69","67967.2","1","2016-07-07","2016-07-08","16990","1","6.354936","49.54519","207","2016"," 7"," 7","189"," 27.600000","  9.9000000"," 18.7500000","  0.00","1540.95543363025"
"129","93625.69","67967.2","1","2016-07-08","2016-07-09","16991","1","6.354936","49.54519","207","2016"," 7"," 8","190"," 28.200000"," 12.2000000"," 20.2000000","  0.00","1561.15543363025"
"130","93625.69","67967.2","1","2016-07-09","2016-07-10","16992","1","6.354936","49.54519","207","2016"," 7"," 9","191"," 27.100000"," 15.6000000"," 21.3500000","  0.00","1582.50543363025"
"131","93625.69","67967.2","1","2016-07-10","2016-07-11","16993","1","6.354936","49.54519","207","2016"," 7","10","192"," 31.600000"," 13.9000000"," 22.7500000","  0.00","1605.25543363025"
"132","93625.69","67967.2","1","2016-07-11","2016-07-12","16994","1","6.354936","49.54519","207","2016"," 7","11","193"," 24.200000"," 17.6000000"," 20.9000000","  0.00","1626.15543363025"
"133","93625.69","67967.2","1","2016-07-12","2016-07-13","16995","1","6.354936","49.54519","207","2016"," 7","12","194"," 24.200000"," 13.7000000"," 18.9500000","  0.00","1645.10543363025"
"134","93625.69","67967.2","1","2016-07-13","2016-07-14","16996","1","6.354936","49.54519","207","2016"," 7","13","195"," 19.700000"," 11.0000000"," 15.3500000"," 15.30","1660.45543363025"
"135","93625.69","67967.2","1","2016-07-14","2016-07-15","16997","1","6.354936","49.54519","207","2016"," 7","14","196"," 20.000000"," 10.4000000"," 15.2000000","  1.50","1675.65543363025"
"136","93625.69","67967.2","1","2016-07-15","2016-07-16","16998","1","6.354936","49.54519","207","2016"," 7","15","197"," 22.100000","  7.5000000"," 14.8000000","  0.00","1690.45543363025"
"137","93625.69","67967.2","1","2016-07-16","2016-07-17","16999","1","6.354936","49.54519","207","2016"," 7","16","198"," 25.600000","  9.3000000"," 17.4500000","  0.00","1707.90543363025"
"138","93625.69","67967.2","1","2016-07-17","2016-07-18","17000","1","6.354936","49.54519","207","2016"," 7","17","199"," 28.000000"," 15.6000000"," 21.8000000","  0.00","1729.70543363025"
"139","93625.69","67967.2","1","2016-07-18","2016-07-19","17001","1","6.354936","49.54519","207","2016"," 7","18","200"," 30.500000"," 14.4000000"," 22.4500000","  0.00","1752.15543363025"
"140","93625.69","67967.2","1","2016-07-19","2016-07-20","17002","1","6.354936","49.54519","207","2016"," 7","19","201"," 32.100000"," 15.6000000"," 23.8500000","  0.00","1776.00543363025"
"141","93625.69","67967.2","1","2016-07-20","2016-07-21","17003","1","6.354936","49.54519","207","2016"," 7","20","202"," 35.700000"," 15.8000000"," 25.7500000","  1.80","1801.75543363025"
"142","93625.69","67967.2","1","2016-07-21","2016-07-22","17004","1","6.354936","49.54519","207","2016"," 7","21","203"," 29.200000"," 17.9000000"," 23.5500000"," 23.90","1825.30543363025"
"143","93625.69","67967.2","1","2016-07-22","2016-07-23","17005","1","6.354936","49.54519","207","2016"," 7","22","204"," 30.600000"," 17.3000000"," 23.9500000","  3.80","1849.25543363025"
"144","93625.69","67967.2","1","2016-07-23","2016-07-24","17006","1","6.354936","49.54519","207","2016"," 7","23","205"," 27.100000"," 16.9000000"," 22.0000000","  0.40","1871.25543363025"
"145","93625.69","67967.2","1","2016-07-24","2016-07-25","17007","1","6.354936","49.54519","207","2016"," 7","24","206"," 27.600000"," 17.0000000"," 22.3000000","  0.00","1893.55543363025"
"146","93625.69","67967.2","1","2016-07-25","2016-07-26","17008","1","6.354936","49.54519","207","2016"," 7","25","207"," 28.000000"," 16.1000000"," 22.0500000","  0.00","1915.60543363025"
"147","93625.69","67967.2","1","2016-07-26","2016-07-27","17009","1","6.354936","49.54519","207","2016"," 7","26","208"," 25.600000"," 16.6000000"," 21.1000000","  1.90","1936.70543363025"
