"","coords.x1","coords.x2","sp.ID","time","endTime","timeIndex","id","x","y","z","Year","Month","Day","DayYear","T.max","T.min","T.mean","Rainfall","cdd_luht"
"23","93625.69","67967.2","1","1972-05-21","1972-05-22","  872","1","6.354936","49.54519","207","1972"," 5","21","142"," 16.500000","  9.1000000"," 12.8000000","  0.30","135.7"
"24","93625.69","67967.2","1","1972-05-22","1972-05-23","  873","1","6.354936","49.54519","207","1972"," 5","22","143"," 21.700000","  6.1000000"," 13.9000000","  0.20","144.6"
"25","93625.69","67967.2","1","1972-05-23","1972-05-24","  874","1","6.354936","49.54519","207","1972"," 5","23","144"," 21.200000","  8.4000000"," 14.8000000","  2.60","154.4"
"26","93625.69","67967.2","1","1972-05-24","1972-05-25","  875","1","6.354936","49.54519","207","1972"," 5","24","145"," 14.600000"," 11.0000000"," 12.8000000","  2.30","162.2"
"27","93625.69","67967.2","1","1972-05-25","1972-05-26","  876","1","6.354936","49.54519","207","1972"," 5","25","146"," 19.000000"," 12.6000000"," 15.8000000","  1.30","173"
"28","93625.69","67967.2","1","1972-05-26","1972-05-27","  877","1","6.354936","49.54519","207","1972"," 5","26","147"," 17.700000"," 12.7000000"," 15.2000000"," 16.20","183.2"
"29","93625.69","67967.2","1","1972-05-27","1972-05-28","  878","1","6.354936","49.54519","207","1972"," 5","27","148"," 12.200000","  8.3000000"," 10.2500000"," 11.90","188.45"
"30","93625.69","67967.2","1","1972-05-28","1972-05-29","  879","1","6.354936","49.54519","207","1972"," 5","28","149"," 15.500000","  8.5000000"," 12.0000000","  0.00","195.45"
"31","93625.69","67967.2","1","1972-05-29","1972-05-30","  880","1","6.354936","49.54519","207","1972"," 5","29","150"," 16.000000"," 10.8000000"," 13.4000000","  1.70","203.85"
"32","93625.69","67967.2","1","1972-05-30","1972-05-31","  881","1","6.354936","49.54519","207","1972"," 5","30","151"," 15.000000"," 10.0000000"," 12.5000000","  1.70","211.35"
"33","93625.69","67967.2","1","1972-05-31","1972-06-01","  882","1","6.354936","49.54519","207","1972"," 5","31","152"," 14.400000","  7.0000000"," 10.7000000","  0.80","217.05"
"34","93625.69","67967.2","1","1972-06-01","1972-06-02","  883","1","6.354936","49.54519","207","1972"," 6"," 1","153"," 12.500000","  7.0000000","  9.7500000","  0.00","221.8"
"35","93625.69","67967.2","1","1972-06-02","1972-06-03","  884","1","6.354936","49.54519","207","1972"," 6"," 2","154"," 17.400000","  4.8000000"," 11.1000000","  0.00","227.9"
"36","93625.69","67967.2","1","1972-06-03","1972-06-04","  885","1","6.354936","49.54519","207","1972"," 6"," 3","155"," 21.100000","  5.0000000"," 13.0500000","  0.00","235.95"
"37","93625.69","67967.2","1","1972-06-04","1972-06-05","  886","1","6.354936","49.54519","207","1972"," 6"," 4","156"," 25.000000","  8.8000000"," 16.9000000","  0.00","247.85"
"38","93625.69","67967.2","1","1972-06-05","1972-06-06","  887","1","6.354936","49.54519","207","1972"," 6"," 5","157"," 24.100000"," 17.6000000"," 20.8500000","  3.10","262.85"
"39","93625.69","67967.2","1","1972-06-06","1972-06-07","  888","1","6.354936","49.54519","207","1972"," 6"," 6","158"," 16.400000"," 11.4000000"," 13.9000000","  1.00","271.75"
"40","93625.69","67967.2","1","1972-06-07","1972-06-08","  889","1","6.354936","49.54519","207","1972"," 6"," 7","159"," 20.500000","  5.9000000"," 13.2000000","  0.00","279.95"
"41","93625.69","67967.2","1","1972-06-08","1972-06-09","  890","1","6.354936","49.54519","207","1972"," 6"," 8","160"," 16.000000","  6.2000000"," 11.1000000"," 10.30","286.05"
"42","93625.69","67967.2","1","1972-06-09","1972-06-10","  891","1","6.354936","49.54519","207","1972"," 6"," 9","161"," 17.300000","  5.2000000"," 11.2500000","  9.90","292.3"
"43","93625.69","67967.2","1","1972-06-10","1972-06-11","  892","1","6.354936","49.54519","207","1972"," 6","10","162"," 10.700000","  9.4000000"," 10.0500000","  0.00","297.35"
"44","93625.69","67967.2","1","1972-06-11","1972-06-12","  893","1","6.354936","49.54519","207","1972"," 6","11","163"," 16.600000","  5.9000000"," 11.2500000","  0.00","303.6"
"45","93625.69","67967.2","1","1972-06-12","1972-06-13","  894","1","6.354936","49.54519","207","1972"," 6","12","164"," 16.500000","  9.1000000"," 12.8000000","  1.00","311.4"
"46","93625.69","67967.2","1","1972-06-13","1972-06-14","  895","1","6.354936","49.54519","207","1972"," 6","13","165"," 19.700000","  5.4000000"," 12.5500000","  0.00","318.95"
"47","93625.69","67967.2","1","1972-06-14","1972-06-15","  896","1","6.354936","49.54519","207","1972"," 6","14","166"," 21.700000","  8.5000000"," 15.1000000","  0.00","329.05"
"48","93625.69","67967.2","1","1972-06-15","1972-06-16","  897","1","6.354936","49.54519","207","1972"," 6","15","167"," 21.600000","  9.1000000"," 15.3500000","  0.30","339.4"
"49","93625.69","67967.2","1","1972-06-16","1972-06-17","  898","1","6.354936","49.54519","207","1972"," 6","16","168"," 13.000000","  9.7000000"," 11.3500000","  8.00","345.75"
"50","93625.69","67967.2","1","1972-06-17","1972-06-18","  899","1","6.354936","49.54519","207","1972"," 6","17","169"," 18.900000"," 10.0000000"," 14.4500000","  0.00","355.2"
"51","93625.69","67967.2","1","1972-06-18","1972-06-19","  900","1","6.354936","49.54519","207","1972"," 6","18","170"," 22.000000","  7.2000000"," 14.6000000","  0.00","364.8"
"52","93625.69","67967.2","1","1972-06-19","1972-06-20","  901","1","6.354936","49.54519","207","1972"," 6","19","171"," 17.400000"," 12.2000000"," 14.8000000","  0.50","374.6"
"53","93625.69","67967.2","1","1972-06-20","1972-06-21","  902","1","6.354936","49.54519","207","1972"," 6","20","172"," 17.800000","  7.5000000"," 12.6500000","  0.00","382.25"
"54","93625.69","67967.2","1","1972-06-21","1972-06-22","  903","1","6.354936","49.54519","207","1972"," 6","21","173"," 18.500000","  9.9000000"," 14.2000000","  0.00","391.45"
"55","93625.69","67967.2","1","1972-06-22","1972-06-23","  904","1","6.354936","49.54519","207","1972"," 6","22","174"," 20.600000"," 11.2000000"," 15.9000000","  0.00","402.35"
"56","93625.69","67967.2","1","1972-06-23","1972-06-24","  905","1","6.354936","49.54519","207","1972"," 6","23","175"," 17.300000"," 10.6000000"," 13.9500000","  2.20","411.3"
"57","93625.69","67967.2","1","1972-06-24","1972-06-25","  906","1","6.354936","49.54519","207","1972"," 6","24","176"," 14.100000"," 10.9000000"," 12.5000000","  0.00","418.8"
"58","93625.69","67967.2","1","1972-06-25","1972-06-26","  907","1","6.354936","49.54519","207","1972"," 6","25","177"," 23.500000"," 12.2000000"," 17.8500000","  0.00","431.65"
"59","93625.69","67967.2","1","1972-06-26","1972-06-27","  908","1","6.354936","49.54519","207","1972"," 6","26","178"," 27.300000"," 11.1000000"," 19.2000000","  0.00","445.85"
"60","93625.69","67967.2","1","1972-06-27","1972-06-28","  909","1","6.354936","49.54519","207","1972"," 6","27","179"," 28.000000"," 13.0000000"," 20.5000000","  0.90","460.85"
"61","93625.69","67967.2","1","1972-06-28","1972-06-29","  910","1","6.354936","49.54519","207","1972"," 6","28","180"," 19.500000"," 15.2000000"," 17.3500000","  0.00","473.2"
"62","93625.69","67967.2","1","1972-06-29","1972-06-30","  911","1","6.354936","49.54519","207","1972"," 6","29","181"," 16.800000"," 13.2000000"," 15.0000000","  1.90","483.2"
"63","93625.69","67967.2","1","1972-06-30","1972-07-01","  912","1","6.354936","49.54519","207","1972"," 6","30","182"," 16.500000"," 10.5000000"," 13.5000000","  2.90","491.7"
"64","93625.69","67967.2","1","1972-07-01","1972-07-02","  913","1","6.354936","49.54519","207","1972"," 7"," 1","183"," 16.600000"," 10.2000000"," 13.4000000","  1.00","500.1"
"65","93625.69","67967.2","1","1972-07-02","1972-07-03","  914","1","6.354936","49.54519","207","1972"," 7"," 2","184"," 16.000000","  9.7000000"," 12.8500000","  1.00","507.95"
"66","93625.69","67967.2","1","1972-07-03","1972-07-04","  915","1","6.354936","49.54519","207","1972"," 7"," 3","185"," 17.200000"," 11.1000000"," 14.1500000","  8.50","517.1"
"67","93625.69","67967.2","1","1972-07-04","1972-07-05","  916","1","6.354936","49.54519","207","1972"," 7"," 4","186"," 21.600000"," 12.5000000"," 17.0500000","  0.00","529.15"
"68","93625.69","67967.2","1","1972-07-05","1972-07-06","  917","1","6.354936","49.54519","207","1972"," 7"," 5","187"," 26.600000"," 13.0000000"," 19.8000000","  0.00","543.95"
"69","93625.69","67967.2","1","1972-07-06","1972-07-07","  918","1","6.354936","49.54519","207","1972"," 7"," 6","188"," 18.500000"," 15.5000000"," 17.0000000","  2.90","555.95"
"70","93625.69","67967.2","1","1972-07-07","1972-07-08","  919","1","6.354936","49.54519","207","1972"," 7"," 7","189"," 23.100000"," 13.2000000"," 18.1500000","  0.00","569.1"
"71","93625.69","67967.2","1","1972-07-08","1972-07-09","  920","1","6.354936","49.54519","207","1972"," 7"," 8","190"," 26.500000"," 11.3000000"," 18.9000000","  0.00","583"
"72","93625.69","67967.2","1","1972-07-09","1972-07-10","  921","1","6.354936","49.54519","207","1972"," 7"," 9","191"," 28.200000"," 14.5000000"," 21.3500000","  1.50","598"
"73","93625.69","67967.2","1","1972-07-10","1972-07-11","  922","1","6.354936","49.54519","207","1972"," 7","10","192"," 19.500000"," 14.2000000"," 16.8500000"," 10.30","609.85"
"74","93625.69","67967.2","1","1972-07-11","1972-07-12","  923","1","6.354936","49.54519","207","1972"," 7","11","193"," 18.000000","  8.0000000"," 13.0000000","  0.00","617.85"
"75","93625.69","67967.2","1","1972-07-12","1972-07-13","  924","1","6.354936","49.54519","207","1972"," 7","12","194"," 21.500000","  8.5000000"," 15.0000000","  0.00","627.85"
"76","93625.69","67967.2","1","1972-07-13","1972-07-14","  925","1","6.354936","49.54519","207","1972"," 7","13","195"," 23.300000","  9.0000000"," 16.1500000","  0.00","639"
"77","93625.69","67967.2","1","1972-07-14","1972-07-15","  926","1","6.354936","49.54519","207","1972"," 7","14","196"," 24.000000","  9.0000000"," 16.5000000","  0.00","650.5"
"78","93625.69","67967.2","1","1972-07-15","1972-07-16","  927","1","6.354936","49.54519","207","1972"," 7","15","197"," 25.000000"," 10.0000000"," 17.5000000","  0.00","663"
"79","93625.69","67967.2","1","1972-07-16","1972-07-17","  928","1","6.354936","49.54519","207","1972"," 7","16","198"," 28.500000"," 18.1000000"," 23.3000000","  0.00","678"
"80","93625.69","67967.2","1","1972-07-17","1972-07-18","  929","1","6.354936","49.54519","207","1972"," 7","17","199"," 31.600000"," 18.5000000"," 25.0500000","  0.00","693"
"81","93625.69","67967.2","1","1972-07-18","1972-07-19","  930","1","6.354936","49.54519","207","1972"," 7","18","200"," 32.500000"," 17.0000000"," 24.7500000","  0.00","708"
"82","93625.69","67967.2","1","1972-07-19","1972-07-20","  931","1","6.354936","49.54519","207","1972"," 7","19","201"," 30.200000"," 14.9000000"," 22.5500000","  3.00","723"
"83","93625.69","67967.2","1","1972-07-20","1972-07-21","  932","1","6.354936","49.54519","207","1972"," 7","20","202"," 30.500000"," 16.0000000"," 23.2500000","  7.50","738"
"84","93625.69","67967.2","1","1972-07-21","1972-07-22","  933","1","6.354936","49.54519","207","1972"," 7","21","203"," 28.700000"," 16.7000000"," 22.7000000","  1.00","753"
"85","93625.69","67967.2","1","1972-07-22","1972-07-23","  934","1","6.354936","49.54519","207","1972"," 7","22","204"," 22.600000"," 17.0000000"," 19.8000000","  9.60","767.8"
"86","93625.69","67967.2","1","1972-07-23","1972-07-24","  935","1","6.354936","49.54519","207","1972"," 7","23","205"," 26.000000"," 17.3000000"," 21.6500000","  0.00","782.8"
"87","93625.69","67967.2","1","1972-07-24","1972-07-25","  936","1","6.354936","49.54519","207","1972"," 7","24","206"," 25.600000"," 17.7000000"," 21.6500000"," 23.30","797.8"
"88","93625.69","67967.2","1","1972-07-25","1972-07-26","  937","1","6.354936","49.54519","207","1972"," 7","25","207"," 23.600000"," 16.0000000"," 19.8000000","  0.00","812.6"
"89","93625.69","67967.2","1","1972-07-26","1972-07-27","  938","1","6.354936","49.54519","207","1972"," 7","26","208"," 19.400000"," 12.1000000"," 15.7500000","  0.00","823.35"
"90","93625.69","67967.2","1","1972-07-27","1972-07-28","  939","1","6.354936","49.54519","207","1972"," 7","27","209"," 19.600000"," 12.7000000"," 16.1500000","  0.00","834.5"
"91","93625.69","67967.2","1","1972-07-28","1972-07-29","  940","1","6.354936","49.54519","207","1972"," 7","28","210"," 17.600000"," 11.8000000"," 14.7000000","  1.20","844.2"
"92","93625.69","67967.2","1","1972-07-29","1972-07-30","  941","1","6.354936","49.54519","207","1972"," 7","29","211"," 17.600000"," 11.7000000"," 14.6500000","  8.00","853.85"
"93","93625.69","67967.2","1","1972-07-30","1972-07-31","  942","1","6.354936","49.54519","207","1972"," 7","30","212"," 21.800000"," 11.6000000"," 16.7000000","  0.00","865.55"
"94","93625.69","67967.2","1","1972-07-31","1972-08-01","  943","1","6.354936","49.54519","207","1972"," 7","31","213"," 19.600000"," 10.6000000"," 15.1000000"," 10.50","875.65"
"95","93625.69","67967.2","1","1972-08-01","1972-08-02","  944","1","6.354936","49.54519","207","1972"," 8"," 1","214"," 17.500000"," 13.0000000"," 15.2500000","  7.40","885.9"
"96","93625.69","67967.2","1","1972-08-02","1972-08-03","  945","1","6.354936","49.54519","207","1972"," 8"," 2","215"," 13.800000"," 12.0000000"," 12.9000000","  3.90","893.8"
"97","93625.69","67967.2","1","1972-08-03","1972-08-04","  946","1","6.354936","49.54519","207","1972"," 8"," 3","216"," 17.500000"," 12.9000000"," 15.2000000","  1.50","904"
"98","93625.69","67967.2","1","1972-08-04","1972-08-05","  947","1","6.354936","49.54519","207","1972"," 8"," 4","217"," 20.100000","  6.4000000"," 13.2500000","  0.00","912.25"
"99","93625.69","67967.2","1","1972-08-05","1972-08-06","  948","1","6.354936","49.54519","207","1972"," 8"," 5","218"," 20.500000"," 14.0000000"," 17.2500000","  0.00","924.5"
"100","93625.69","67967.2","1","1972-08-06","1972-08-07","  949","1","6.354936","49.54519","207","1972"," 8"," 6","219"," 25.000000","  9.0000000"," 17.0000000","  0.00","936.5"
"101","93625.69","67967.2","1","1972-08-07","1972-08-08","  950","1","6.354936","49.54519","207","1972"," 8"," 7","220"," 26.200000"," 13.0000000"," 19.6000000","  0.50","951.1"
"102","93625.69","67967.2","1","1972-08-08","1972-08-09","  951","1","6.354936","49.54519","207","1972"," 8"," 8","221"," 25.200000"," 16.0000000"," 20.6000000","  5.40","966.1"
"103","93625.69","67967.2","1","1972-08-09","1972-08-10","  952","1","6.354936","49.54519","207","1972"," 8"," 9","222"," 22.700000"," 16.2000000"," 19.4500000","  0.20","980.55"
"104","93625.69","67967.2","1","1972-08-10","1972-08-11","  953","1","6.354936","49.54519","207","1972"," 8","10","223"," 25.100000"," 14.2000000"," 19.6500000","  0.00","995.2"
"105","93625.69","67967.2","1","1972-08-11","1972-08-12","  954","1","6.354936","49.54519","207","1972"," 8","11","224"," 21.600000"," 17.2000000"," 19.4000000","  8.50","1009.6"
"106","93625.69","67967.2","1","1972-08-12","1972-08-13","  955","1","6.354936","49.54519","207","1972"," 8","12","225"," 24.600000"," 12.9000000"," 18.7500000","  1.20","1023.35"
"107","93625.69","67967.2","1","1972-08-13","1972-08-14","  956","1","6.354936","49.54519","207","1972"," 8","13","226"," 26.600000"," 15.0000000"," 20.8000000","  9.70","1038.35"
"108","93625.69","67967.2","1","1972-08-14","1972-08-15","  957","1","6.354936","49.54519","207","1972"," 8","14","227"," 26.000000"," 13.3000000"," 19.6500000"," 28.20","1053"
"109","93625.69","67967.2","1","1972-08-15","1972-08-16","  958","1","6.354936","49.54519","207","1972"," 8","15","228"," 19.000000"," 15.1000000"," 17.0500000"," 21.30","1065.05"
"110","93625.69","67967.2","1","1972-08-16","1972-08-17","  959","1","6.354936","49.54519","207","1972"," 8","16","229"," 19.100000"," 13.8000000"," 16.4500000","  0.00","1076.5"
"111","93625.69","67967.2","1","1972-08-17","1972-08-18","  960","1","6.354936","49.54519","207","1972"," 8","17","230"," 20.600000","  9.0000000"," 14.8000000","  6.30","1086.3"
"112","93625.69","67967.2","1","1972-08-18","1972-08-19","  961","1","6.354936","49.54519","207","1972"," 8","18","231"," 17.600000"," 12.6000000"," 15.1000000","  0.00","1096.4"
"113","93625.69","67967.2","1","1972-08-19","1972-08-20","  962","1","6.354936","49.54519","207","1972"," 8","19","232"," 17.000000","  7.2000000"," 12.1000000","  0.00","1103.5"
"114","93625.69","67967.2","1","1972-08-20","1972-08-21","  963","1","6.354936","49.54519","207","1972"," 8","20","233"," 18.400000","  8.8000000"," 13.6000000","  0.00","1112.1"
"115","93625.69","67967.2","1","1972-08-21","1972-08-22","  964","1","6.354936","49.54519","207","1972"," 8","21","234"," 19.200000","  7.9000000"," 13.5500000","  0.00","1120.65"
"116","93625.69","67967.2","1","1972-08-22","1972-08-23","  965","1","6.354936","49.54519","207","1972"," 8","22","235"," 16.100000","  8.0000000"," 12.0500000","  0.00","1127.7"
"117","93625.69","67967.2","1","1972-08-23","1972-08-24","  966","1","6.354936","49.54519","207","1972"," 8","23","236"," 19.600000","  9.4000000"," 14.5000000","  0.00","1137.2"
"118","93625.69","67967.2","1","1972-08-24","1972-08-25","  967","1","6.354936","49.54519","207","1972"," 8","24","237"," 21.500000","  6.4000000"," 13.9500000","  0.00","1146.15"
"119","93625.69","67967.2","1","1972-08-25","1972-08-26","  968","1","6.354936","49.54519","207","1972"," 8","25","238"," 20.000000"," 10.0000000"," 15.0000000","  0.00","1156.15"
"120","93625.69","67967.2","1","1972-08-26","1972-08-27","  969","1","6.354936","49.54519","207","1972"," 8","26","239"," 21.000000","  9.5000000"," 15.2500000","  0.00","1166.4"
"121","93625.69","67967.2","1","1972-08-27","1972-08-28","  970","1","6.354936","49.54519","207","1972"," 8","27","240"," 22.900000"," 10.2000000"," 16.5500000","  0.00","1177.95"
"122","93625.69","67967.2","1","1972-08-28","1972-08-29","  971","1","6.354936","49.54519","207","1972"," 8","28","241"," 23.700000"," 11.9000000"," 17.8000000","  0.00","1190.75"
"123","93625.69","67967.2","1","1972-08-29","1972-08-30","  972","1","6.354936","49.54519","207","1972"," 8","29","242"," 23.100000"," 10.4000000"," 16.7500000","  0.00","1202.5"
"124","93625.69","67967.2","1","1972-08-30","1972-08-31","  973","1","6.354936","49.54519","207","1972"," 8","30","243"," 23.000000"," 11.7000000"," 17.3500000","  0.00","1214.85"
"125","93625.69","67967.2","1","1972-08-31","1972-09-01","  974","1","6.354936","49.54519","207","1972"," 8","31","244"," 21.600000"," 10.6000000"," 16.1000000","  0.00","1225.95"
"126","93625.69","67967.2","1","1972-09-01","1972-09-02","  975","1","6.354936","49.54519","207","1972"," 9"," 1","245"," 21.400000"," 10.2000000"," 15.8000000","  0.00","1236.75"
"127","93625.69","67967.2","1","1972-09-02","1972-09-03","  976","1","6.354936","49.54519","207","1972"," 9"," 2","246"," 17.500000","  7.4000000"," 12.4500000","  0.00","1244.2"
"128","93625.69","67967.2","1","1972-09-03","1972-09-04","  977","1","6.354936","49.54519","207","1972"," 9"," 3","247"," 21.400000"," 11.7000000"," 16.5500000","  0.00","1255.75"
"129","93625.69","67967.2","1","1972-09-04","1972-09-05","  978","1","6.354936","49.54519","207","1972"," 9"," 4","248"," 23.200000"," 10.3000000"," 16.7500000","  0.00","1267.5"
"130","93625.69","67967.2","1","1972-09-05","1972-09-06","  979","1","6.354936","49.54519","207","1972"," 9"," 5","249"," 23.100000"," 10.5000000"," 16.8000000","  0.00","1279.3"
"131","93625.69","67967.2","1","1972-09-06","1972-09-07","  980","1","6.354936","49.54519","207","1972"," 9"," 6","250"," 23.500000","  9.6000000"," 16.5500000","  0.00","1290.85"
"132","93625.69","67967.2","1","1972-09-07","1972-09-08","  981","1","6.354936","49.54519","207","1972"," 9"," 7","251"," 22.100000"," 10.0000000"," 16.0500000","  0.00","1301.9"
"133","93625.69","67967.2","1","1972-09-08","1972-09-09","  982","1","6.354936","49.54519","207","1972"," 9"," 8","252"," 19.200000"," 12.7000000"," 15.9500000","  0.00","1312.85"
"134","93625.69","67967.2","1","1972-09-09","1972-09-10","  983","1","6.354936","49.54519","207","1972"," 9"," 9","253"," 23.100000"," 13.2000000"," 18.1500000","  0.00","1326"
"135","93625.69","67967.2","1","1972-09-10","1972-09-11","  984","1","6.354936","49.54519","207","1972"," 9","10","254"," 16.200000","  7.3000000"," 11.7500000","202.00","1332.75"
"136","93625.69","67967.2","1","1972-09-11","1972-09-12","  985","1","6.354936","49.54519","207","1972"," 9","11","255"," 13.600000","  4.6000000","  9.1000000","  0.00","1336.85"
"137","93625.69","67967.2","1","1972-09-12","1972-09-13","  986","1","6.354936","49.54519","207","1972"," 9","12","256"," 13.000000","  5.1000000","  9.0500000","  0.00","1340.9"
"138","93625.69","67967.2","1","1972-09-13","1972-09-14","  987","1","6.354936","49.54519","207","1972"," 9","13","257"," 12.200000","  9.1000000"," 10.6500000","  1.40","1346.55"
"139","93625.69","67967.2","1","1972-09-14","1972-09-15","  988","1","6.354936","49.54519","207","1972"," 9","14","258"," 14.900000","  7.5000000"," 11.2000000","  0.00","1352.75"
"140","93625.69","67967.2","1","1972-09-15","1972-09-16","  989","1","6.354936","49.54519","207","1972"," 9","15","259"," 14.500000","  6.8000000"," 10.6500000","  0.00","1358.4"
"141","93625.69","67967.2","1","1972-09-16","1972-09-17","  990","1","6.354936","49.54519","207","1972"," 9","16","260"," 14.900000","  3.1000000","  9.0000000","  1.00","1362.4"
"142","93625.69","67967.2","1","1972-09-17","1972-09-18","  991","1","6.354936","49.54519","207","1972"," 9","17","261"," 14.200000","  9.2000000"," 11.7000000","  3.00","1369.1"
"143","93625.69","67967.2","1","1972-09-18","1972-09-19","  992","1","6.354936","49.54519","207","1972"," 9","18","262"," 13.600000","  4.8000000","  9.2000000","  5.10","1373.3"
"144","93625.69","67967.2","1","1972-09-19","1972-09-20","  993","1","6.354936","49.54519","207","1972"," 9","19","263"," 13.500000","  5.0000000","  9.2500000","  0.00","1377.55"
"145","93625.69","67967.2","1","1972-09-20","1972-09-21","  994","1","6.354936","49.54519","207","1972"," 9","20","264"," 16.500000","  4.5000000"," 10.5000000","  0.00","1383.05"
"146","93625.69","67967.2","1","1972-09-21","1972-09-22","  995","1","6.354936","49.54519","207","1972"," 9","21","265"," 18.500000","  5.8000000"," 12.1500000","  0.00","1390.2"
"147","93625.69","67967.2","1","1972-09-22","1972-09-23","  996","1","6.354936","49.54519","207","1972"," 9","22","266"," 19.000000","  4.8000000"," 11.9000000","  0.00","1397.1"
"148","93625.69","67967.2","1","1972-09-23","1972-09-24","  997","1","6.354936","49.54519","207","1972"," 9","23","267"," 16.600000","  6.0000000"," 11.3000000","  0.00","1403.4"
"149","93625.69","67967.2","1","1972-09-24","1972-09-25","  998","1","6.354936","49.54519","207","1972"," 9","24","268"," 14.900000","  2.2000000","  8.5500000","  0.00","1406.95"
"150","93625.69","67967.2","1","1972-09-25","1972-09-26","  999","1","6.354936","49.54519","207","1972"," 9","25","269"," 13.500000","  1.7000000","  7.6000000","  0.00","1409.55"
"151","93625.69","67967.2","1","1972-09-26","1972-09-27"," 1000","1","6.354936","49.54519","207","1972"," 9","26","270"," 14.000000","  2.1000000","  8.0500000","  0.00","1412.6"
"152","93625.69","67967.2","1","1972-09-27","1972-09-28"," 1001","1","6.354936","49.54519","207","1972"," 9","27","271"," 12.300000","  2.2000000","  7.2500000","  0.00","1414.85"
"153","93625.69","67967.2","1","1972-09-28","1972-09-29"," 1002","1","6.354936","49.54519","207","1972"," 9","28","272"," 14.600000","  5.9000000"," 10.2500000","  0.00","1420.1"
