"","coords.x1","coords.x2","sp.ID","time","endTime","timeIndex","id","x","y","z","Year","Month","Day","DayYear","T.max","T.min","T.mean","Rainfall","cdd_luht"
"55","93625.69","67967.2","1","2016-06-24","2016-06-25","16977","1","6.354936","49.54519","207","2016"," 6","24","176"," 28.200000"," 18.4000000"," 23.3000000","  0.70","587.25"
"56","93625.69","67967.2","1","2016-06-25","2016-06-26","16978","1","6.354936","49.54519","207","2016"," 6","25","177"," 21.000000"," 12.7000000"," 16.8500000","  7.60","599.1"
"57","93625.69","67967.2","1","2016-06-26","2016-06-27","16979","1","6.354936","49.54519","207","2016"," 6","26","178"," 20.700000"," 10.6000000"," 15.6500000","  0.00","609.75"
"58","93625.69","67967.2","1","2016-06-27","2016-06-28","16980","1","6.354936","49.54519","207","2016"," 6","27","179"," 19.900000","  9.5000000"," 14.7000000","  0.30","619.45"
"59","93625.69","67967.2","1","2016-06-28","2016-06-29","16981","1","6.354936","49.54519","207","2016"," 6","28","180"," 22.700000"," 13.7000000"," 18.2000000","  0.60","632.65"
"60","93625.69","67967.2","1","2016-06-29","2016-06-30","16982","1","6.354936","49.54519","207","2016"," 6","29","181"," 23.200000"," 15.2000000"," 19.2000000","  0.00","646.85"
"61","93625.69","67967.2","1","2016-06-30","2016-07-01","16983","1","6.354936","49.54519","207","2016"," 6","30","182"," 22.300000"," 15.6000000"," 18.9500000","  1.20","660.8"
"62","93625.69","67967.2","1","2016-07-01","2016-07-02","16984","1","6.354936","49.54519","207","2016"," 7"," 1","183"," 23.500000"," 16.2000000"," 19.8500000","  0.00","675.65"
"63","93625.69","67967.2","1","2016-07-02","2016-07-03","16985","1","6.354936","49.54519","207","2016"," 7"," 2","184"," 20.500000"," 11.2000000"," 15.8500000","  0.50","686.5"
"64","93625.69","67967.2","1","2016-07-03","2016-07-04","16986","1","6.354936","49.54519","207","2016"," 7"," 3","185"," 18.100000"," 11.1000000"," 14.6000000","  0.30","696.1"
"65","93625.69","67967.2","1","2016-07-04","2016-07-05","16987","1","6.354936","49.54519","207","2016"," 7"," 4","186"," 22.800000"," 14.3000000"," 18.5500000","  4.20","709.65"
"66","93625.69","67967.2","1","2016-07-05","2016-07-06","16988","1","6.354936","49.54519","207","2016"," 7"," 5","187"," 23.200000"," 13.0000000"," 18.1000000","  0.00","722.75"
"67","93625.69","67967.2","1","2016-07-06","2016-07-07","16989","1","6.354936","49.54519","207","2016"," 7"," 6","188"," 23.700000"," 10.4000000"," 17.0500000","  0.00","734.8"
"68","93625.69","67967.2","1","2016-07-07","2016-07-08","16990","1","6.354936","49.54519","207","2016"," 7"," 7","189"," 27.600000","  9.9000000"," 18.7500000","  0.00","748.55"
"69","93625.69","67967.2","1","2016-07-08","2016-07-09","16991","1","6.354936","49.54519","207","2016"," 7"," 8","190"," 28.200000"," 12.2000000"," 20.2000000","  0.00","763.55"
"70","93625.69","67967.2","1","2016-07-09","2016-07-10","16992","1","6.354936","49.54519","207","2016"," 7"," 9","191"," 27.100000"," 15.6000000"," 21.3500000","  0.00","778.55"
"71","93625.69","67967.2","1","2016-07-10","2016-07-11","16993","1","6.354936","49.54519","207","2016"," 7","10","192"," 31.600000"," 13.9000000"," 22.7500000","  0.00","793.55"
"72","93625.69","67967.2","1","2016-07-11","2016-07-12","16994","1","6.354936","49.54519","207","2016"," 7","11","193"," 24.200000"," 17.6000000"," 20.9000000","  0.00","808.55"
"73","93625.69","67967.2","1","2016-07-12","2016-07-13","16995","1","6.354936","49.54519","207","2016"," 7","12","194"," 24.200000"," 13.7000000"," 18.9500000","  0.00","822.5"
"74","93625.69","67967.2","1","2016-07-13","2016-07-14","16996","1","6.354936","49.54519","207","2016"," 7","13","195"," 19.700000"," 11.0000000"," 15.3500000"," 15.30","832.85"
"75","93625.69","67967.2","1","2016-07-14","2016-07-15","16997","1","6.354936","49.54519","207","2016"," 7","14","196"," 20.000000"," 10.4000000"," 15.2000000","  1.50","843.05"
"76","93625.69","67967.2","1","2016-07-15","2016-07-16","16998","1","6.354936","49.54519","207","2016"," 7","15","197"," 22.100000","  7.5000000"," 14.8000000","  0.00","852.85"
"77","93625.69","67967.2","1","2016-07-16","2016-07-17","16999","1","6.354936","49.54519","207","2016"," 7","16","198"," 25.600000","  9.3000000"," 17.4500000","  0.00","865.3"
"78","93625.69","67967.2","1","2016-07-17","2016-07-18","17000","1","6.354936","49.54519","207","2016"," 7","17","199"," 28.000000"," 15.6000000"," 21.8000000","  0.00","880.3"
"79","93625.69","67967.2","1","2016-07-18","2016-07-19","17001","1","6.354936","49.54519","207","2016"," 7","18","200"," 30.500000"," 14.4000000"," 22.4500000","  0.00","895.3"
"80","93625.69","67967.2","1","2016-07-19","2016-07-20","17002","1","6.354936","49.54519","207","2016"," 7","19","201"," 32.100000"," 15.6000000"," 23.8500000","  0.00","910.3"
"81","93625.69","67967.2","1","2016-07-20","2016-07-21","17003","1","6.354936","49.54519","207","2016"," 7","20","202"," 35.700000"," 15.8000000"," 25.7500000","  1.80","925.3"
"82","93625.69","67967.2","1","2016-07-21","2016-07-22","17004","1","6.354936","49.54519","207","2016"," 7","21","203"," 29.200000"," 17.9000000"," 23.5500000"," 23.90","940.3"
"83","93625.69","67967.2","1","2016-07-22","2016-07-23","17005","1","6.354936","49.54519","207","2016"," 7","22","204"," 30.600000"," 17.3000000"," 23.9500000","  3.80","955.3"
"84","93625.69","67967.2","1","2016-07-23","2016-07-24","17006","1","6.354936","49.54519","207","2016"," 7","23","205"," 27.100000"," 16.9000000"," 22.0000000","  0.40","970.3"
"85","93625.69","67967.2","1","2016-07-24","2016-07-25","17007","1","6.354936","49.54519","207","2016"," 7","24","206"," 27.600000"," 17.0000000"," 22.3000000","  0.00","985.3"
"86","93625.69","67967.2","1","2016-07-25","2016-07-26","17008","1","6.354936","49.54519","207","2016"," 7","25","207"," 28.000000"," 16.1000000"," 22.0500000","  0.00","1000.3"
"87","93625.69","67967.2","1","2016-07-26","2016-07-27","17009","1","6.354936","49.54519","207","2016"," 7","26","208"," 25.600000"," 16.6000000"," 21.1000000","  1.90","1015.3"
"88","93625.69","67967.2","1","2016-07-27","2016-07-28","17010","1","6.354936","49.54519","207","2016"," 7","27","209"," 24.700000"," 13.5000000"," 19.1000000","  0.00","1029.4"
"89","93625.69","67967.2","1","2016-07-28","2016-07-29","17011","1","6.354936","49.54519","207","2016"," 7","28","210"," 22.600000"," 14.8000000"," 18.7000000","  3.10","1043.1"
"90","93625.69","67967.2","1","2016-07-29","2016-07-30","17012","1","6.354936","49.54519","207","2016"," 7","29","211"," 25.300000"," 15.6000000"," 20.4500000","  0.00","1058.1"
"91","93625.69","67967.2","1","2016-07-30","2016-07-31","17013","1","6.354936","49.54519","207","2016"," 7","30","212"," 25.800000"," 17.1000000"," 21.4500000","  0.00","1073.1"
"92","93625.69","67967.2","1","2016-07-31","2016-08-01","17014","1","6.354936","49.54519","207","2016"," 7","31","213"," 22.700000"," 11.9000000"," 17.3000000","  0.00","1085.4"
"93","93625.69","67967.2","1","2016-08-01","2016-08-02","17015","1","6.354936","49.54519","207","2016"," 8"," 1","214"," 24.400000","  9.4000000"," 16.9000000","  0.00","1097.3"
"94","93625.69","67967.2","1","2016-08-02","2016-08-03","17016","1","6.354936","49.54519","207","2016"," 8"," 2","215"," 19.000000"," 14.9000000"," 16.9500000","  5.70","1109.25"
"95","93625.69","67967.2","1","2016-08-03","2016-08-04","17017","1","6.354936","49.54519","207","2016"," 8"," 3","216"," 25.400000"," 16.9000000"," 21.1500000","  1.30","1124.25"
"96","93625.69","67967.2","1","2016-08-04","2016-08-05","17018","1","6.354936","49.54519","207","2016"," 8"," 4","217"," 19.300000"," 14.0000000"," 16.6500000","  5.70","1135.9"
"97","93625.69","67967.2","1","2016-08-05","2016-08-06","17019","1","6.354936","49.54519","207","2016"," 8"," 5","218"," 23.000000"," 12.7000000"," 17.8500000","  0.30","1148.75"
"98","93625.69","67967.2","1","2016-08-06","2016-08-07","17020","1","6.354936","49.54519","207","2016"," 8"," 6","219"," 24.800000"," 12.7000000"," 18.7500000","  0.00","1162.5"
"99","93625.69","67967.2","1","2016-08-07","2016-08-08","17021","1","6.354936","49.54519","207","2016"," 8"," 7","220"," 27.800000"," 10.8000000"," 19.3000000","  0.00","1176.8"
"100","93625.69","67967.2","1","2016-08-08","2016-08-09","17022","1","6.354936","49.54519","207","2016"," 8"," 8","221"," 23.300000"," 13.7000000"," 18.5000000","  0.00","1190.3"
"101","93625.69","67967.2","1","2016-08-09","2016-08-10","17023","1","6.354936","49.54519","207","2016"," 8"," 9","222"," 22.000000"," 10.9000000"," 16.4500000","  3.50","1201.75"
"102","93625.69","67967.2","1","2016-08-10","2016-08-11","17024","1","6.354936","49.54519","207","2016"," 8","10","223"," 17.900000","  7.1000000"," 12.5000000","  1.00","1209.25"
"103","93625.69","67967.2","1","2016-08-11","2016-08-12","17025","1","6.354936","49.54519","207","2016"," 8","11","224"," 19.100000","  4.8000000"," 11.9500000","  0.00","1216.2"
"104","93625.69","67967.2","1","2016-08-12","2016-08-13","17026","1","6.354936","49.54519","207","2016"," 8","12","225"," 23.800000"," 13.0000000"," 18.4000000","  0.00","1229.6"
"105","93625.69","67967.2","1","2016-08-13","2016-08-14","17027","1","6.354936","49.54519","207","2016"," 8","13","226"," 28.300000"," 11.4000000"," 19.8500000","  0.00","1244.45"
"106","93625.69","67967.2","1","2016-08-14","2016-08-15","17028","1","6.354936","49.54519","207","2016"," 8","14","227"," 28.700000"," 11.1000000"," 19.9000000","  0.00","1259.35"
"107","93625.69","67967.2","1","2016-08-15","2016-08-16","17029","1","6.354936","49.54519","207","2016"," 8","15","228"," 28.400000"," 14.4000000"," 21.4000000","  0.00","1274.35"
"108","93625.69","67967.2","1","2016-08-16","2016-08-17","17030","1","6.354936","49.54519","207","2016"," 8","16","229"," 29.200000"," 13.3000000"," 21.2500000","  0.00","1289.35"
"109","93625.69","67967.2","1","2016-08-17","2016-08-18","17031","1","6.354936","49.54519","207","2016"," 8","17","230"," 28.800000"," 14.1000000"," 21.4500000","  0.00","1304.35"
"110","93625.69","67967.2","1","2016-08-18","2016-08-19","17032","1","6.354936","49.54519","207","2016"," 8","18","231"," 24.800000"," 14.3000000"," 19.5500000","  0.00","1318.9"
"111","93625.69","67967.2","1","2016-08-19","2016-08-20","17033","1","6.354936","49.54519","207","2016"," 8","19","232"," 24.200000"," 12.4000000"," 18.3000000","  0.20","1332.2"
"112","93625.69","67967.2","1","2016-08-20","2016-08-21","17034","1","6.354936","49.54519","207","2016"," 8","20","233"," 21.900000"," 15.2000000"," 18.5500000","  0.10","1345.75"
"113","93625.69","67967.2","1","2016-08-21","2016-08-22","17035","1","6.354936","49.54519","207","2016"," 8","21","234"," 20.100000"," 12.9000000"," 16.5000000","  0.40","1357.25"
"114","93625.69","67967.2","1","2016-08-22","2016-08-23","17036","1","6.354936","49.54519","207","2016"," 8","22","235"," 25.600000"," 10.5000000"," 18.0500000","  0.00","1370.3"
"115","93625.69","67967.2","1","2016-08-23","2016-08-24","17037","1","6.354936","49.54519","207","2016"," 8","23","236"," 31.200000"," 11.9000000"," 21.5500000","  0.00","1385.3"
"116","93625.69","67967.2","1","2016-08-24","2016-08-25","17038","1","6.354936","49.54519","207","2016"," 8","24","237"," 33.700000"," 14.2000000"," 23.9500000","  0.00","1400.3"
"117","93625.69","67967.2","1","2016-08-25","2016-08-26","17039","1","6.354936","49.54519","207","2016"," 8","25","238"," 34.500000"," 15.6000000"," 25.0500000","  0.00","1415.3"
"118","93625.69","67967.2","1","2016-08-26","2016-08-27","17040","1","6.354936","49.54519","207","2016"," 8","26","239"," 37.300000"," 16.0000000"," 26.6500000","  0.00","1430.3"
"119","93625.69","67967.2","1","2016-08-27","2016-08-28","17041","1","6.354936","49.54519","207","2016"," 8","27","240"," 36.800000"," 18.5000000"," 27.6500000","  0.00","1445.3"
"120","93625.69","67967.2","1","2016-08-28","2016-08-29","17042","1","6.354936","49.54519","207","2016"," 8","28","241"," 31.400000"," 16.1000000"," 23.7500000","  0.00","1460.3"
"121","93625.69","67967.2","1","2016-08-29","2016-08-30","17043","1","6.354936","49.54519","207","2016"," 8","29","242"," 23.700000"," 13.5000000"," 18.6000000","  0.00","1473.9"
"122","93625.69","67967.2","1","2016-08-30","2016-08-31","17044","1","6.354936","49.54519","207","2016"," 8","30","243"," 26.400000"," 12.6000000"," 19.5000000","  0.00","1488.4"
"123","93625.69","67967.2","1","2016-08-31","2016-09-01","17045","1","6.354936","49.54519","207","2016"," 8","31","244"," 28.400000"," 11.9000000"," 20.1500000","  0.00","1503.4"
"124","93625.69","67967.2","1","2016-09-01","2016-09-02","17046","1","6.354936","49.54519","207","2016"," 9"," 1","245"," 27.100000"," 12.1000000"," 19.6000000","  0.00","1518"
"125","93625.69","67967.2","1","2016-09-02","2016-09-03","17047","1","6.354936","49.54519","207","2016"," 9"," 2","246"," 27.400000"," 11.1000000"," 19.2500000","  0.00","1532.25"
"126","93625.69","67967.2","1","2016-09-03","2016-09-04","17048","1","6.354936","49.54519","207","2016"," 9"," 3","247"," 27.600000"," 13.6000000"," 20.6000000","  0.00","1547.25"
"127","93625.69","67967.2","1","2016-09-04","2016-09-05","17049","1","6.354936","49.54519","207","2016"," 9"," 4","248"," 21.100000"," 13.2000000"," 17.1500000"," 13.70","1559.4"
"128","93625.69","67967.2","1","2016-09-05","2016-09-06","17050","1","6.354936","49.54519","207","2016"," 9"," 5","249"," 23.300000"," 13.0000000"," 18.1500000","  0.00","1572.55"
"129","93625.69","67967.2","1","2016-09-06","2016-09-07","17051","1","6.354936","49.54519","207","2016"," 9"," 6","250"," 27.100000"," 11.9000000"," 19.5000000","  0.10","1587.05"
"130","93625.69","67967.2","1","2016-09-07","2016-09-08","17052","1","6.354936","49.54519","207","2016"," 9"," 7","251"," 27.900000"," 12.3000000"," 20.1000000","  0.00","1602.05"
"131","93625.69","67967.2","1","2016-09-08","2016-09-09","17053","1","6.354936","49.54519","207","2016"," 9"," 8","252"," 29.200000"," 12.5000000"," 20.8500000","  0.00","1617.05"
"132","93625.69","67967.2","1","2016-09-09","2016-09-10","17054","1","6.354936","49.54519","207","2016"," 9"," 9","253"," 27.600000"," 11.1000000"," 19.3500000","  0.00","1631.4"
"133","93625.69","67967.2","1","2016-09-10","2016-09-11","17055","1","6.354936","49.54519","207","2016"," 9","10","254"," 28.800000"," 11.6000000"," 20.2000000","  0.00","1646.4"
"134","93625.69","67967.2","1","2016-09-11","2016-09-12","17056","1","6.354936","49.54519","207","2016"," 9","11","255"," 27.900000"," 11.6000000"," 19.7500000","  0.00","1661.15"
"135","93625.69","67967.2","1","2016-09-12","2016-09-13","17057","1","6.354936","49.54519","207","2016"," 9","12","256"," 32.200000"," 13.1000000"," 22.6500000","  0.00","1676.15"
"136","93625.69","67967.2","1","2016-09-13","2016-09-14","17058","1","6.354936","49.54519","207","2016"," 9","13","257"," 32.400000"," 15.4000000"," 23.9000000","  0.00","1691.15"
"137","93625.69","67967.2","1","2016-09-14","2016-09-15","17059","1","6.354936","49.54519","207","2016"," 9","14","258"," 32.600000"," 15.5000000"," 24.0500000","  0.00","1706.15"
"138","93625.69","67967.2","1","2016-09-15","2016-09-16","17060","1","6.354936","49.54519","207","2016"," 9","15","259"," 24.200000"," 14.7000000"," 19.4500000","  2.60","1720.6"
"139","93625.69","67967.2","1","2016-09-16","2016-09-17","17061","1","6.354936","49.54519","207","2016"," 9","16","260"," 19.100000"," 11.9000000"," 15.5000000","  0.10","1731.1"
"140","93625.69","67967.2","1","2016-09-17","2016-09-18","17062","1","6.354936","49.54519","207","2016"," 9","17","261"," 23.100000"," 10.2000000"," 16.6500000","  2.60","1742.75"
"141","93625.69","67967.2","1","2016-09-18","2016-09-19","17063","1","6.354936","49.54519","207","2016"," 9","18","262"," 20.400000"," 12.9000000"," 16.6500000","  1.60","1754.4"
"142","93625.69","67967.2","1","2016-09-19","2016-09-20","17064","1","6.354936","49.54519","207","2016"," 9","19","263"," 19.100000"," 11.2000000"," 15.1500000","  0.00","1764.55"
"143","93625.69","67967.2","1","2016-09-20","2016-09-21","17065","1","6.354936","49.54519","207","2016"," 9","20","264"," 16.300000"," 12.2000000"," 14.2500000","  0.00","1773.8"
"144","93625.69","67967.2","1","2016-09-21","2016-09-22","17066","1","6.354936","49.54519","207","2016"," 9","21","265"," 21.500000","  9.1000000"," 15.3000000","  0.00","1784.1"
"145","93625.69","67967.2","1","2016-09-22","2016-09-23","17067","1","6.354936","49.54519","207","2016"," 9","22","266"," 21.400000","  6.5000000"," 13.9500000","  0.00","1793.05"
"146","93625.69","67967.2","1","2016-09-23","2016-09-24","17068","1","6.354936","49.54519","207","2016"," 9","23","267"," 24.400000","  8.4000000"," 16.4000000","  0.00","1804.45"
"147","93625.69","67967.2","1","2016-09-24","2016-09-25","17069","1","6.354936","49.54519","207","2016"," 9","24","268"," 24.500000","  7.6000000"," 16.0500000","  0.00","1815.5"
"148","93625.69","67967.2","1","2016-09-25","2016-09-26","17070","1","6.354936","49.54519","207","2016"," 9","25","269"," 26.300000","  7.7000000"," 17.0000000","  0.00","1827.5"
"149","93625.69","67967.2","1","2016-09-26","2016-09-27","17071","1","6.354936","49.54519","207","2016"," 9","26","270"," 22.000000","  9.7000000"," 15.8500000","  0.00","1838.35"
"150","93625.69","67967.2","1","2016-09-27","2016-09-28","17072","1","6.354936","49.54519","207","2016"," 9","27","271"," 23.400000","  8.9000000"," 16.1500000","  0.00","1849.5"
"151","93625.69","67967.2","1","2016-09-28","2016-09-29","17073","1","6.354936","49.54519","207","2016"," 9","28","272"," 21.500000","  8.4000000"," 14.9500000","  0.00","1859.45"
"152","93625.69","67967.2","1","2016-09-29","2016-09-30","17074","1","6.354936","49.54519","207","2016"," 9","29","273"," 24.700000"," 12.6000000"," 18.6500000","  0.00","1873.1"
